,Date,Description
193,2018-07-06,"With Disney’s pursuit of Fox, CEO Robert Iger’s signature strategy faces its biggest test yet."
194,2018-07-06,"Samsung Electronics Co. forecasts second-quarter operating profit will grow 5%, though the result missed analyst estimates and would halt what had been four straight quarters of record earnings."
195,2018-07-05,"Consumers and employees expect companies to voice opinions on hot-button topics, and the world’s largest retailer is weighing in. The strategy risks alienating core customers."
196,2018-07-02,"Tesla Inc.’s top engineer, Doug Field, won’t return from his leave of absence, a person familiar with the situation said."
197,2018-07-02,Software developers scan hundreds of millions of emails of users who sign up for email-based services. Disclosures are often buried in user agreements.
198,2018-07-02,"The U.S. Farm Belt helped deliver Donald Trump to the White House, drawn to his promises to revive rural America and deregulate industry. Now, the president’s global trade offensive is threatening the livelihoods of many farmers."
199,2018-07-02,China has yet to really deploy one of its most effective means of economic blackmail.
200,2018-07-01,Even Isaac Newton didn’t appreciate how the law of gravity applies to markets.
201,2018-07-01,"Trying to break into semiconductor markets, mainland companies are accused of poaching employees and stealing data. China watchers say the threat is growing and is also part of an effort to undermine a political rival."
202,2018-07-01,"Facebook gave dozens of companies special access to user data, detailing for the first time a spate of deals that contrasted with the social network’s previous public statements that it restricted personal information to outsiders in 2015."
203,2018-07-01,"You can ignore your phone while you are on vacation, but everyone will think you are just ignoring them. There is a simple solution: bring back the away message."
204,2018-06-29,The pharmacy giants could use some PillPack competition.
205,2018-06-29,The tech-heavy Nasdaq Composite thrived in a tumultuous quarter for stocks. But technology’s growing dominance has some investors worried about a reversal.
206,2018-06-29,"Wall Street Journal The New Tech Avengers Wall Street Journal Mr. Harris, 33, forms one third of an unlikely triumvirate of Silicon Valley insiders that for more than a year has been cajoling executives and buttonholing lawmakers about the tech industry's at …"
207,2018-06-29,Eavesdropping earbuds can translate dozens of languages and dialects in real time. But how well do they actually work? We put them to the test.
208,2018-06-28,"Legislation that aims to revamp an outdated music-licensing system and help songwriters get paid more won the unanimous approval of the Senate Judiciary Committee, paving the way for a full Senate vote on the bill, a version of which has already cleared the H…"
209,2018-06-28,"President Donald Trump said that a $10 billion Foxconn Technology Group megaplant that broke ground in Wisconsin on Thursday is evidence that manufacturing jobs are coming back to America, a key part of his election-year promises."
210,2018-06-28,Billboard is changing how songs place on its Hot 100 chart by giving more weight to paid streams than free or ad-supported ones.
211,2018-06-28,Amazon.com Inc's latest maneuvering in the shipping and pharmacy industries sent a swath of companies' share prices lower on Thursday.
212,2018-06-28,"Among the companies with shares expected to trade actively in Thursday's session are Amazon.com, FedEx, Walgreens Boots Alliance, Rite Aid, Apple and Starbucks."
213,2018-06-28,"Good morning from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY An EU summit l…"
214,2018-06-27,Agreement comes a month after ruling in Apple’s favorApple Inc. and Samsung Electronics Co. have settled a yearslong dispute focused on whether Samsung’s phone designs violated Apple’s patents.
215,2018-06-27,"U.S. companies have brought home only a sliver of their more than $2 trillion in profits stashed overseas, a sign that this year's corporate spending spree on things like buybacks and new equipment is only just beginning."
216,2018-06-27,"Companies spent decades farming out every step of production according to where labor, infrastructure and know-how were optimally located. Now, as trade barriers rise, they are grappling with how to localize production again."
217,2018-06-27,The incentives offered by Wisconsin and its municipalities to Taiwan’s Foxconn Technology since it announced a $10 billion megaplant in the state have gone up by nearly $1 billion.
218,2018-06-25,American Express gets vindication at the Supreme Court.
219,2018-06-25,A court victory for Amex will help the three big card companies continue charging high fees and hurt upstart payment companies.
220,2018-06-25,"Among the companies with shares expected to trade actively in Monday's session are Nvidia, Harley-Davidson, General Electric, Apple and AT&T."
221,2018-06-25,"Even if incumbents such as Disney and AT&T bulk up, tech companies like Netflix, Amazon, and Apple will still have more leeway to spend."
222,2018-06-25,The MSCI World With China Exposure index should help gauge how investors are reacting to the Chinese economy and maybe even the effect of Sino-U.S. trade tensions. In fact it mostly just tells you about microchips.
223,2018-06-24,The company turned out to be a hedge fund masquerading as an industrial giant.
224,2018-06-24,You want to choose your streaming service carefully because whichever you pick will take over your music.
225,2018-06-23,"What a family learned after it had a long-delayed, hard conversation about substance abuse."
226,2018-06-23,"Xiaomi, the Chinese smartphone maker whose value may hit $70 billion, gave its founder and chief executive a token of its appreciation: $1.5 billion in stock, no strings attached, in one of the largest corporate paydays in history."
227,2018-06-23,"Apple sought to head off customer complaints about defective keyboards on its latest MacBook models, saying it will offer free repairs for qualifying devices in the latest overture to users concerned about the performance of one of the company’s signature pro…"
228,2018-06-22,"Wall Street Journal Frankfurt: A Business Traveler's Guide Wall Street Journal DESPITE AN INFLUX of people (Frankfurt's population swells to over a million, from 750,000, each day with commuters and business travelers), Germany's financial hub has maintained …"
229,2018-06-22,The surprise resignation of Intel’s CEO means the chip maker needs to deal with longer-term challenges now.
230,2018-06-21,"Wall Street Journal How to Trade a Trade War Wall Street Journal Markets follow a well-worn pattern after Donald Trump's pronouncements, a pattern followed by tax, North Korea and trade. There is a sharp reaction—up or down—on the first news, fading as doubts…"
231,2018-06-21,"The mentalist, illusionist and pop philosopher reveals how many of the tricks he uses in his act are also familiar to faith healers."
232,2018-06-21,"Meituan-Dianping defies easy comparison to a like company in the U.S., instead providing a range of services similar to those of Yelp, Groupon and Grubhub in a single app."
233,2018-06-21,"The Dow Jones Industrial Average has ejected numerous blue-chip industrial companies over the past decade in an effort to adapt a 19th-century index to a 21st-century economy. That path has become increasingly fraught, in part because of the limitations of ho…"
234,2018-06-21,"Chinese smartphone maker Xiaomi is planning to raise up to $6 billion in its initial public offering next month, down from the $10 billion previously expected after plans for a dual offering on mainland China were scuttled."
235,2018-06-20,Apple is forming a partnership with Sesame Workshop to create children’s programming for its planned subscription video service.
236,2018-06-20,Microsoft executives joined other tech leaders in denouncing the U.S. handling of migrant families but stopped short of heeding calls from some employees to end work with ICE over the agency’s role in separating children from their parents.
237,2018-06-19,"President’s Donald Trump’s trade battles with China and the rest of the world have barely touched U.S. consumers so far, but that could soon change."
238,2018-06-19,"General Electric will drop out of the Dow Jones Industrial Average next week, a milestone in the decline of a firm that once ranked among the mightiest of U.S. blue-chips."
239,2018-06-19,"PayPal said it agreed to acquire fintech company Hyperwallet for about $400 million, augmenting its offerings at a time when the company is facing increased competition from banks, startups and tech companies."
240,2018-06-19,"On one hand, the style is commonly associated with the immature. On the other, many designers are proposing sophisticated-looking ‘dad caps.’ We debate both sides."
241,2018-06-19,"Apple Inc. was fined in Australia for refusing to offer free fixes for iPhones and iPads that were previously serviced by non-Apple stores, the latest episode in a global dispute between companies and consumers about the right to repair."
242,2018-06-19,"Among the companies with shares expected to trade actively in Tuesday's session are Boeing, Apple, Wells Fargo, Netflix and GameStop."
243,2018-06-19,"Republicans look for political cover from Trump on immigration, and more in the Capital Journal newsletter."
244,2018-06-19,"Apple was punished in Australia for refusing to offer free fixes for iPhones and iPads that were previously serviced by non-Apple stores, the latest episode in a global dispute between companies and consumers about the right to repair."
245,2018-06-19,"Kanye West is betting that good things can come from small packages. The rapper has produced five minialbums, which are making waves in a music industry where bigger has increasingly been seen as better."
246,2018-06-18,"Beyoncé and Jay-Z have made their new album, “Everything Is Love,” available for streaming across all major music services—as long as listeners are paying for it."
247,2018-06-18,The Supreme Court announced it will hear an Apple appeal challenging the propriety of a lawsuit brought by consumers who allege that the company illegally monopolized the sale of iPhone apps.
248,2018-06-18,"Among the companies with shares expected to trade actively in Monday's session are Apple, Facebook, Alphabet, Comcast, General Electric and General Motors."
249,2018-06-18,Apple Inc. is partnering with a startup to tackle a problem that has long vexed 911 operators: locating cellphone callers.
250,2018-06-18,"iPhone users who call 911 will automatically send location data to emergency call centers, the result of a partnership between Apple Inc. and startup RapidSOS that addresses a source of first-responder delays."
251,2018-06-17,"Beyoncé announced the album, “Everything Is Love,” on Twitter and Instagram, saying it would be available exclusively on Tidal, the music-streaming service that she and her husband partly own."
252,2018-06-15,With the speedy adoption of voice command we’re on the verge of smashing the TV clicker’s hold on us. Will anyone miss it?
253,2018-06-15,"While a trade battle between the U.S. and China would inflict pain on businesses and consumers in both countries, in the crosshairs, in particular, are multinationals with a footprint in the mainland."
254,2018-06-15,Apple has formed a production partnership with Oprah Winfrey to make programs for the new subscription video service it is creating.
255,2018-06-15,Here are some of the companies with shares expected to trade actively in Thursday’s session.
256,2018-06-15,"Wall Street Journal Behind the Scenes at G-7 Meetings, Allies Dismayed by Trump's Jabs Wall Street Journal Prospects for compromise on a wide range of trade disputes between the U.S. and its major economic allies have dimmed in the wake of a dramatic blow-up …"
257,2018-06-15,Kellogg is recalling some Honey Smacks cereal after federal health regulators linked the product to salmonella-related illnesses in several states.
258,2018-06-15,Tech companies have shown they don’t need to own large media companies to establish a strong presence in the business.
259,2018-06-15,"Australia is looking at barring Huawei from taking part in the introduction of new 5G telecommunications infrastructure, which would deal a blow to the Chinese company’s global ambitions."
260,2018-06-15,"The iPhone maker is delaying its full transition to a new screen technology, but that won’t help most Asian manufacturers for long."
261,2018-06-15,"Apple is developing production plans for its next iPhones that stress cheaper liquid-crystal displays more than analysts had expected, showing consumers’ sensitivity to the price of smartphones."
262,2018-06-14,"Wall Street Journal Behemoths Have Dominated the Market Before, but Tech Is Different Wall Street Journal As the race to become the first company worth $1 trillion enters the final lap, technology monopolies are dominating the stock market. The five biggest c…"
263,2018-06-14,"Wall Street Journal The Hacking Box That Led to a Golden Age of iPhone Investigations Wall Street Journal At a conference of law-enforcement forensics officials last week, someone asked David Miles what would happen if Apple Inc. AAPL 0.20% tried to ruin his …"
264,2018-06-14,"As efficient mobile processors overtake their laptop-powering counterparts, Apple could switch MacBooks over to its own custom chips."
265,2018-06-14,Here are some of the companies with shares expected to trade actively in Thursday’s session.
266,2018-06-14,"As more Chinese leave their wallets at home, Alibaba and Tencent are reaching deeper into theirs to fund an increasingly arms race to dominate mobile payments."
267,2018-06-13,"Apple Inc. said it is working on a new security feature that could make it harder for investigators to retrieve data from iPhones, the latest twist in its long-running standoff with law-enforcement agencies over user privacy."
268,2018-06-13,The famed choreographer’s revue gets a sprawling revival--including a cast of 59--its first since opening in 1989.
269,2018-06-13,Apple is trying to enforce new privacy policies across its vast network of iPhone and iPad apps—and in the process is exposing longstanding gaps that left users’ data vulnerable to abuse.
270,2018-06-13,"Zelle, the digital money-transfer service owned by the biggest U.S. banks, will overtake PayPal Holdings Inc.'s Venmo in terms of users this year, according to estimates from research firm eMarketer."
271,2018-06-13,"The merger of AT&T and Time Warner will bring bigger—not cheaper—packages of entertainment rather than a la carte, pay-as-you-go custom content, writes Christopher Mims."
272,2018-06-12,"Wall Street Journal Green Light for AT&T Deal Sets Up Comcast's Fox Bid, Merger Frenzy Wall Street Journal A court's approval of AT&T Inc.'s T 0.50% merger with Time Warner Inc. TWX 0.05% paves a clear path for Comcast Corp. CMCSA 1.19% to bid for 21st Centur…"
273,2018-06-12,"Wall Street Journal AT&T-Time Warner Judge Fires Starting Gun in the Battle Against Tech Wall Street Journal As long as the big tech is the enemy, companies are pretty much free to buy, sell and trade assets to keep from falling behind. A federal judge said a…"
274,2018-06-12,Ford‘s unusual $1 billion bet on the tiny Argo AI was aimed at recruiting top talent for its driverless-car program with a potentially lucrative perk it couldn’t otherwise provide: an equity stake in a fast-growing startup.
275,2018-06-12,Wall Street Journal Vietnam Tightens Grip on Internet With Data-Storage Law Wall Street Journal Vietnam's plans to vigorously police the internet took a step forward Tuesday when it adopted a cybersecurity law that requires internet companies such as Facebook…
276,2018-06-11,"An exhibition at the San Francisco Museum of Modern Art explores the final quarter-century of the Surrealist’s life, and brings together seven works from his ‘L’empire des lumières’ series."
277,2018-06-11,About a fourth of U.S. apples are exported according to the U.S. Apple Association and Mexico is the number one customer.
278,2018-06-11,"Good morning from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY US officials e…"
279,2018-06-09,"Apple’s share repurchases aren’t only a tax-efficient way to return cash to shareholders, but may help boost demand for the stock during a traditionally weak seasonal period."
280,2018-06-09,Wall Street Journal How a School-Shooting Videogame Almost Went on Sale Wall Street Journal A popular videogame-download store lowered its bar last year to make it easier for developers to hawk their creations. It ended up letting in a game that involved shoo…
281,2018-06-08,Wall Street Journal The Score: The Business Week in 7 Stocks Wall Street Journal Newell revealed a $395 million deal Tuesday to sell its Rawlings sporting-goods business to Seidler Equity Partners and Major League Baseball. Rawlings has been MLB's official su…
282,2018-06-08,A federal judge’s verdict this coming week on whether AT&T can acquire Time Warner will shape a much broader drama: a radical reordering of the entertainment business—driven by Netflix—that’s reaching every corner of Hollywood.
283,2018-06-08,"Good afternoon from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY President ca…"
284,2018-06-08,"Wall Street Journal What Regulatory Worries? Global Tech Stocks Reach New Heights Wall Street Journal Just 3.5% of analysts now hold a sell rating on the S&P 500 tech sector, the lowest since 2013, according to FactSet. The largest 20 technology stocks global…"
285,2018-06-08,"Among the companies with shares expected to trade actively in Friday's session are Verizon, Facebook, Broadcom, Apple, Stitch Fix and DocuSign."
286,2018-06-07,"Broadcom’s stock has languished since Qualcomm effort killed, but performance remains solid."
287,2018-06-07,"Audio producers are hooking the next generation of listeners—and their parents—with programs like ‘Chompers,’ a twice-daily, two-minute show that promotes dental hygiene"
288,2018-06-07,"Silicon Valley has an accountability crisis, and at its root is the idolatry of its founder-CEOs, writes Christopher Mims"
289,2018-06-07,"Fabulous, flambéed Steak Diane was the height of midcentury Manhattan chic. Get past the nostalgia and the mystique, and you have a one-pan dish that’s simply delicious."
290,2018-06-07,"Audio producers are attracting the next generation with programs like ‘Chompers’—a twice-daily, two-minute show that coincides with teeth-brushing time"
291,2018-06-07,"Spies are increasingly hacking into the smartphones of political opponents and dissidents around the world, security researchers say, giving them access to data far more sensitive than what most people keep on personal computers."
292,2018-06-06,Voters beaten down by the politicizing of everything voted for the guy who mocks it.
293,2018-06-06,The shift of the Social Security Trust fund into a deficit is the latest factor that will put pressure on the U.S. Treasury market.
294,2018-06-06,"Good morning from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY China offered …"
295,2018-06-06,"Facebook said it struck data partnerships with at least four Chinese electronics firms, including Huawei, which U.S. officials view as a potential tool for state-sponsored spying."
296,2018-06-05,"Apple’s Worldwide Developers Conference didn’t answer one of the biggest questions: What is it doing to make Siri less stupid, while Amazon’s Alexa and Google Assistant are smarter and improving faster?"
297,2018-06-05,"Apple this week took more jabs at Facebook over its privacy practices. But this time the iPhone maker went one step further, signaling it plans to encroach on the social-media company’s turf."
298,2018-06-05,"Among the companies with shares expected to trade actively in Tuesday's session are Starbucks, Twitter, Apple, Bank of America and Wells Fargo."
299,2018-06-05,"Good morning from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY If all you had…"
300,2018-06-05,"In a 2.5-hour keynote, Apple showed some interesting—and not so interesting—features coming to the iPhone and iPad. WSJ's Joanna Stern and David Pierce recap the ones that matter. Photo: Marcio Jose Sanchez/Associated Press"
301,2018-06-04,"After a year filled with bug fixes and heavy user criticism, Apple’s focus at its annual software showcase was on improving existing things rather than introducing new ones. And a few could actually make your life better."
302,2018-06-04,"At its annual developers conference, Apple revealed Screen Time, a new feature that allows users to monitor and limit their app usage on the iPhone and iPad. Photo: Getty Images"
303,2018-06-04,Apple unveiled controls to help people curb the amount of time they spend on iPhones and iPads.
304,2018-06-04,"Wall Street Journal Apple's WWDC 2018 Keynote: What's Next for the iPhone, iPad and Mac Wall Street Journal Apple is holding its annual Worldwide Developers Conference, where this year the company could place as much attention on the quality of its iPhone and…"
305,2018-06-04,"Amazon joins Apple as the only U.S. companies valued above $800 billion, with shares of the e-commerce giant now up 41% on the year."
306,2018-06-04,"Among the companies with shares expected to trade actively in Monday's session are Microsoft, Apple, Alphabet, Facebook, Amazon.com and Micron Technology."
307,2018-06-04,Many value investors have drifted away from the hallmark of the strategy championed by the likes of Benjamin Graham and Warren Buffett: actively picking stocks the market has overlooked.
308,2018-06-03,Executives at Apple Inc.’s annual developers conference Monday have to not only wow the audience with new features but also shore up confidence that Apple can deliver quality software.
309,2018-06-02,"How soccer play-by-play man Andrés Cantor, who is famous for his over-the-top reactions, used strength training to lose 55 pounds."
310,2018-06-02,"What CBS Boardroom Blood Feud Says About TV... (Second column, 6th story, link ) Advertise here"
311,2018-06-01,"Apple has met with Snap, Pinterest and others about participating in an Apple network that would distribute ads across apps."
312,2018-06-01,"It turns out that traders should be  like fishermen, casting their lines when the time is ripe. Doug Ramsey of Leuthold Group, a Minnesotan who keeps track of such things, notes that the fish like to bite in the days surrounding a full moon or new moon and no…"
313,2018-05-31,"The revolutionary Countach sports car, built in a hurry by a trio of 30-somethings with minimal oversight from the boss, offers a counterpoint to the Steve Jobs model of innovation."
314,2018-05-31,"Will Facebook, Google and Amazon be regulated or broken up like Standard Oil and AT&T? It depends on how they grow. ."
315,2018-05-31,"Tech Leaders Head the Management Top 250 Wall Street Journal Amazon was powered to the top of the ranking by its innovation score, but among the top tech companies, its scores in the five categories were among the most uneven. Its score for social responsibil…"
316,2018-05-31,New sweet-smelling products paired with a foolproof routine can combat the odor of a sock-free summer lifestyle.
317,2018-05-31,"Don’t tie yourself down with charger wires. Now a handsome wireless charging pad can juice up your devices at once, whether you’re at home or even on the road"
318,2018-05-31,"Wall Street Journal After a Long Surge, Investors Make the Case Against Chinese Tech Giants Wall Street Journal The unthinkable has happened: Not everyone is overly bullish on big Chinese internet and tech stocks anymore. Two investor presentations at this we…"
319,2018-05-31,"Warren Buffet earlier this year offered to invest $3 billion in Uber, but the two sides couldn’t agree on the terms, according to a person familiar with the matter."
