,Date,Description
196,2018-07-25,"WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY President Trump slammed critics of his trade policies, warning…"
197,2018-07-25,"As the App Store turns 10, we revisit the Apple CEO’s 2008 interview with Nick Wingfield shortly after its launch. “There’s never been a mobile platform that’s been this powerful before,” he says. Get the full audio and transcript."
198,2018-07-25,"Troy Young, a digital czar, is taking the reins at Hearst Magazines, publisher of such titles as Cosmopolitan, Esquire and Elle."
199,2018-07-25,"Why hasn’t the technology revolution lifted the U.S.’s miserable productivity growth rate? Popular as the stealth productivity boom is, it is a myth."
200,2018-07-25,Facebook is scheduled to announce second-quarter earnings after the market closes Wednesday. It has been a tumultuous quarter for the social-media giant. Here’s what you need to know.
201,2018-07-25,"Facebook Inc.’s top lawyer, who led the company’s investigation into Russian election interference, is leaving the company at the end of the year."
202,2018-07-24,"Facebook Inc. said Tuesday it would set up an innovation hub in China to groom and support the nation’s developers and startups, the latest in a series of steps aimed at expanding its presence in the world’s largest consumer market."
203,2018-07-24,"WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY President Trump extolled the virtues of tariffs in a series of…"
204,2018-07-24,"Over the past eight years, the platform has become an indispensable, all-purpose tool for everything art related."
205,2018-07-24,"Good morning from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY id that its ne…"
206,2018-07-23,Total Performance Torque Converters didn’t depict Trump being beheaded.
207,2018-07-23,The internet giant’s strong results help offset growing worries about costs and political risks.
208,2018-07-22,"Wall Street Journal Breaking Up Big Tech Is Hard to Do Wall Street Journal 'I would like Google to be broken up into eight or 10 different monopolies,” declared tech investor Roger McNamee earlier this year. Machine-learning pioneer Yoshua Bengio called Big T…"
209,2018-07-22,Wall Street Journal Suicide Bomber Attacks Kabul Airport on Return of Exiled Vice President Wall Street Journal KABUL—Afghanistan's vice president escaped unhurt from a suicide bombing Sunday at a police checkpoint near the Kabul airport. Gen. Abdul Rashid Do…
210,2018-07-22,"Wall Street Journal The Next Test for Markets: Tech Earnings Wall Street Journal The S&P 500, meanwhile, is 2.5% below its all-time high, and a blowout quarter from the tech giants—which have been some of the best performers in the S&P 500 this year—could hel…"
211,2018-07-21,"Hamas on Saturday said it has agreed to a cease fire with Israel in the Gaza Strip, a day after an Israeli soldier and three Hamas members were killed in violent clashes on the border."
212,2018-07-21,"A New York City dockless-bikes sharing program is drawing support but also some complaints in the pilot area of Rockaway, Queens, as residents say riders are leaving the bikes strewn across sidewalks and public beaches."
213,2018-07-20,Facebook Inc. said Friday it was suspending an analytics firm while it investigates whether that firm’s government contracts violate the social-media giant’s policies on how its public data is collected and shared.
214,2018-07-20,"Among the companies with shares expected to trade actively in Friday's session are Microsoft, General Electric, Honeywell, Capital One and Facebook."
215,2018-07-20,Wall Street Journal WhatsApp to Limit Message Forwarding After Rumor-Led Violence in India Wall Street Journal NEW DELHI— Facebook Inc.'s FB 0.46% WhatsApp messaging service is making it harder for users world-wide to forward content after the spread of rumor…
216,2018-07-20,"Thousands of Americans flocked to Nicaragua in recent years, attracted by a tropical climate, low costs and crime and seeming stability. Now, a violent uprising is upsetting their plans."
217,2018-07-20,A Vietnamese court fined and ordered the deportation of U.S. citizen William Nguyen for participating in a rare protest in the tightly controlled communist nation—an offense that could have sent him to prison for seven years.
218,2018-07-19,He won’t go along with their efforts to deny the legitimacy of his election. Can you blame him?
219,2018-07-19,"Not long ago, swaggering companies such as Uber and Airbnb swept through cities like a wrecking ball, establishing billion-dollar businesses and vast constituencies before regulators could figure out how to rein them in. That’s changing as companies cooperate…"
220,2018-07-19,"Children’s clothing retailer Gymboree weathered a bankruptcy filing. Now, it is facing an even tougher battle: persuading moms to like its new look."
221,2018-07-19,"MUST READS FROM WSJ CITY President Trump stood by his threats to levy sweeping tariffs on automobile imports as a way to extract concessions from trading partners, despite opposition from the industry and discontent in Congress with the White House’s proposal…"
222,2018-07-19,"In response to attacks on individuals in Sri Lanka and Myanmar, the social-media platform will remove information if posts are flagged by local partners as potentially leading to violence."
223,2018-07-18,The FCC Chairman follows the law in stopping a merger.
224,2018-07-18,"My cousin Kelly and I became Facebook friends, then became real friends."
225,2018-07-18,The European Union’s latest move to rein in Google puts pressure on U.S. regulators and lawmakers to curb the power of the Silicon Valley giant—a step Americans have thus far been reluctant to take.
226,2018-07-18,"The company is trying to sell a maximum of $34 million in “tokens,” digital currency that its owners can use in a new online marketplace for media ventures being created by the company."
227,2018-07-18,"Authoritarian governments in the Middle East are increasingly adopting a version of China’s approach to online censorship, cutting citizens off from swaths of the internet, often with the aid of Western technology."
228,2018-07-18,Digital publisher Vox Media is trying out a new money-making strategy: Selling the software that it uses to produce stories.
229,2018-07-17,"Tech firms, publishing executives and lawmakers broadly agree on the dangers of fake news and hate speech online. But they still can’t find common ground on how to define it and what to do about it."
230,2018-07-17,"Wall Street Journal Nicaragua Cracks Down on Rebel City Wall Street Journal MANAGUA, Nicaragua—Hundreds of Nicaraguan police and paramilitary forces loyal to President Daniel Ortega swarmed the city of Masaya on Tuesday in a violent effort to quell protests d…"
231,2018-07-17,"At a private meeting late last week, some publishing executives criticized Facebook Inc. for being overly accommodating to conservative outlets, days before social-media executives are to appear on Capitol Hill to discuss how content is displayed on their sit…"
232,2018-07-17,Wall Street Journal The iPhone App Making the NBA Smarter With Artificial Intelligence Wall Street Journal There is nothing unusual about how little he knows about his own history. Almost everyone in the NBA today came of age in the final years that sports we…
233,2018-07-17,News and analysis from the WSJ's Washington bureau
234,2018-07-17,"Tech giants like Amazon, Apple and Google are delivering above-average growth, but the cost of staying competitive is rising more."
235,2018-07-17,"Good morning from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY Top congressio…"
236,2018-07-17,"Some publishing executives criticized Facebook for being overly accommodating to conservative outlets, days before social-media executives are to appear on Capitol Hill."
237,2018-07-16,"Wall Street Journal Charlotte Narrowly Approves 2020 GOP Convention Wall Street Journal The Charlotte, N.C., City Council narrowly approved a deal to host the 2020 Republican convention, over the objections of Democratic council members opposed to hosting Pre…"
238,2018-07-16,"Wall Street Journal Egypt Passes Law to Regulate Media as President Sisi Consolidates Power Wall Street Journal CAIRO—Egypt's parliament passed a law giving the government sweeping powers to regulate traditional and social media, a move critics say will boost…"
239,2018-07-15,"As far back as the industrial revolution, improvements in productivity have traveled swiftly from company to company and industry to industry, an economy-boosting phenomenon called diffusion. Today, there is mounting evidence this engine of growth seems to be…"
240,2018-07-15,Maybe the seeds of destruction already have been planted at the search giant.
241,2018-07-14,"Robert Smith’s private-equity firm, Vista Equity Partners, revamps software companies by following detailed protocols and gauging employees’ personalities and cognitive abilities. “Their process is like a factory,” says one investor."
242,2018-07-14,"Since the breakup of the Soviet Union, Russia’s military intelligence agency has been blamed for what Western experts say are some of the Kremlin’s most nefarious activities."
243,2018-07-14,A senior FBI official overseeing a task force that addresses Russian attempts to meddle in U.S. elections has left the government for the private sector just months before the midterm contests.
244,2018-07-14,"Colleges are turning to the corporate-marketing playbook to better identify and appeal to prospective adult students, crunching consumer databases to tailor their pitches."
245,2018-07-13,Justice wants liberal judges to block the AT&T-Time Warner merger.
246,2018-07-13,"Spread alarmingly thin and losing people, the electric-car entrepreneur needs a strong leader to help carry out his vision. There’s one over at GM."
247,2018-07-13,"A top Microsoft executive is calling for the U.S. government to regulate facial-recognition technology, an area that Apple, Google, Facebook and other rivals have made significant bets, and where Microsoft has made its own investments."
248,2018-07-13,Media companies hoping their content-making expertise would be in demand from tech magnates at the annual conference Sun Valley were likely to leave disappointed.
249,2018-07-13,"MUST READS FROM WSJ CITY President Trump warned UK Prime Minister Theresa May that a plan her government released on Thursday outlining its future economic relationship with the EU, if implemented, could “kill” the nation’s chances of striking a bilateral tra…"
250,2018-07-12,We enjoy religious freedom because of those who hold unpopular beliefs.
251,2018-07-12,Wall Street Journal SEC Probes Why Facebook Didn't Warn Sooner on Privacy Lapse Wall Street Journal Securities regulators are investigating whether Facebook Inc. FB 1.87% adequately warned investors that developers and other third parties may have obtained us…
252,2018-07-12,"The money transfer app makes it easy to send money to a friend—or to someone else with a similar name. Recovering the cash can be tough. ‘Swindler, return my money’"
253,2018-07-11,"Facebook Inc. will give a newly formed group of academics “full access” to data on its 2.2 billion users for the purpose of identifying areas of research about the effects of social media on elections and democracy, the group said Wednesday."
254,2018-07-11,"Facebook Inc. will give a newly formed group of academics “full access” to data on its 2.2 billion users for the purpose of identifying areas of research about the effects of social media on elections and democracy, the group said Wednesday."
255,2018-07-11,"Facebook Inc. will give a newly formed group of academics “full access” to data on its 2.2 billion users for the purpose of identifying areas of research about the effects of social media on elections and democracy, the group said Wednesday."
256,2018-07-11,"Wall Street Journal The Thai Cave Rescue, Before Its Triumph, Teetered on the Brink of Disaster Wall Street Journal Divers nearly missed finding the trapped soccer team. Thai Navy ​SEALs had no cave diving experience. A critical pump broke. 'I didn't think an…"
257,2018-07-11,These novel online book groups help time-strapped adults debate new works on digital platforms they already enjoy.
258,2018-07-11,"Naughty America, one of the world’s most prolific producers of VR content, is at the forefront of a lucrative niche driving adoption of the technology."
259,2018-07-11,"As more companies, including Facebook, Twitter and American Express, offer men more paid paternity leave, many firms find they have to push new fathers to take it."
260,2018-07-11,"Good morning from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY The White Hous…"
261,2018-07-10,"Senior lawmakers requested answers from Google parent Alphabet about its privacy questions surrounding Gmail, the company’s popular email service."
262,2018-07-10,"With the attention of global soccer firmly focused on the World Cup semifinals in Russia, Cristiano Ronaldo on Tuesday dragged some of the limelight back on himself. Ronaldo, one of the greatest players in soccer history, announced that he would move to Itali…"
263,2018-07-10,Jon Coles and Jay Dersh are marking the 100-year anniversary of Manhattan’s Dersh Feather & Trading with zero fanfare.
264,2018-07-10,"The battle in Washington is already under way over President Trump's Supreme Court nominee, and the president is on his way to Europe where another battle is heating up over the future of NATO."
265,2018-07-10,"The New York-based firm will use the capital to buy out an investor, spend on technology and fund acquisitions"
266,2018-07-10,"Good morning from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY Martin Sorrell…"
267,2018-07-09,Crackdown on fake accounts raises doubts about the company’s recent growth.
268,2018-07-09,"House lawmakers sent letters Monday to the CEOs of Apple and Google parent Alphabet, seeking information about how they handle smartphone users’ personal data such as location information."
269,2018-07-09,“In a family there is constant tension because a life cycle is about change.” An expert explains how marriage and family therapy works—and when it doesn’t.
270,2018-07-09,"Shares in Chinese smartphone maker Xiaomi, which raised $4.7 billion in one of Hong Kong’s largest tech initial public offerings in recent years, fell on their debut as the broader market rose."
271,2018-07-08,The key to success in Facebook advertising is finding an affordable audience.
272,2018-07-08,"Voice chat might be the future of communication, as companies"
273,2018-07-08,"Wall Street Journal Why China is Keeping a Close Eye on Tech Giant Tencent Wall Street Journal All big tech companies in China, including Tencent rival Alibaba Group Holding Ltd., face government scrutiny. But the scrutiny on Tencent is more intense given WeC…"
274,2018-07-08,Wall Street Journal Miss America Organization Split by #MeToo Era Swimsuit Decision Wall Street Journal Nearly half of Miss America's board has quit or been forced to resign in the wake of the organization's decision to eliminate the swimsuit competition from…
275,2018-07-07,"Wall Street Journal 'Where Have You Guys Been?': Thai Boys' Cave Challenge Quickly Became a Trap Wall Street Journal “Are you back at home?” the Thai teenager texted to her boyfriend. Then: “Call me when you're online."" About an hour later, at 10:58 p.m., she…"
276,2018-07-07,Authorities working to rescue a teenage soccer team from a cave in Thailand said they would withdraw nonessential personnel from a staging area in the cave over concerns that air quality could drop to a dangerous level.
277,2018-07-06,"India’s sprawling agriculture industry has 300 million cows — and nearly as many farmers, vendors and milkmen who distribute dairy to consumers. One start-up takes it on."
278,2018-07-06,"Wall Street Journal June Jobs Report: Everything You Need to Know Wall Street Journal Economists expect that the U.S. added 195,000 jobs last month and the unemployment rate held at 3.8%. Follow along as we dig into the numbers. SHARE. Email; Facebook; Twitte…"
279,2018-07-05,"Among the companies with shares expected to trade actively in Thursday's session are Boeing, Micron Technology, Dell Technologies, Facebook and Barnes & Noble."
280,2018-07-05,"For those who buy inexpensive smartphones in developing countries where privacy protections are usually low, convenience could come with a hidden cost: preloaded apps that harvest users’ data without their knowledge."
281,2018-07-05,"Good morning from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY The US will sh…"
282,2018-07-05,"Liberty Island was evacuated as police officers scrambled to coax a woman down from the base of the Statue of Liberty, sparking security concerns and creating a Fourth of July social-media sensation."
283,2018-07-04,"India’s government lashed out at Facebook-owned WhatsApp, saying social-media posts on the messaging service led to deadly mob attacks."
284,2018-07-04,The debate over whether Google and Facebook are too big usually centers on whether they suppress competition for goods and services. A potentially more troubling possibility: that they sap competition for values and ideas.
285,2018-07-04,"Ahead of the World Cup, Russian authorities have clamped down on radical soccer hooligan groups, detaining their leaders and pushing many of their members out of World Cup cities for the extent of the tournament."
286,2018-07-04,"Tech Stocks Feel the Heat of Trade Tensions Wall Street Journal Concerns about spats between the U.S. and China hitting the technology sector continued to drag down stock markets Wednesday. In Europe, the Stoxx Europe 600 was broadly flat in morning trade, bu…"
287,2018-07-03,"Among the companies with shares expected to trade actively in Tuesday's session are Facebook, Tesla, Campbell Soup, Amazon.com, eBay and American Airlines."
288,2018-07-03,The federal investigation into how Facebook Inc. has handled information about its users is getting bigger.
289,2018-07-02,Software developers scan hundreds of millions of emails of users who sign up for email-based services. Disclosures are often buried in user agreements.
290,2018-07-02,"Quartz, a nontraditional business-news startup founded by Atlantic Media nearly six years ago, is getting a new parent: Japan’s Uzabas."
291,2018-07-02,"Among the companies with shares expected to trade actively in Monday's session are General Motors, Ford, Tesla, Dell Technologies, Facebook and Target."
292,2018-07-02,"Rolling Stone is in for a makeover in the hands of a new owner. Penske Media, which acquired control of Rolling Stone-parent Wenner Media six months ago, will slash the storied music magazine’s circulation by more than half, publish it once a month instead of…"
293,2018-07-01,"Drivers of America’s favorite vehicle can’t park their wheels outside homes in Flossmoor, Ill., where an ordinance demands they be kept in garages."
294,2018-07-01,"Wall Street Journal Facebook, Google Aren't Tech Stocks? What That Means for Investors Wall Street Journal The technology sector's dominance of the stock market is about to face a big test. Facebook Inc. and Google parent Alphabet Inc. GOOGL 0.21% are expecte…"
295,2018-07-01,"Facebook gave dozens of companies special access to user data, detailing for the first time a spate of deals that contrasted with the social network’s previous public statements that it restricted personal information to outsiders in 2015."
296,2018-07-01,Businesses across the U.S. say the new law risks damage to everything from retailers’ customer-loyalty programs to data gathering by Silicon Valley tech giants.
297,2018-07-01,"You can ignore your phone while you are on vacation, but everyone will think you are just ignoring them. There is a simple solution: bring back the away message."
298,2018-07-01,"The acquisition of online startup PillPack will give Amazon insight into people’s prescriptions, putting it into the highly regulated realm of health information with more restrictions than it is accustomed to."
299,2018-06-29,"After spending millions of his own money, Alastair MacTaggart claimed victory when California passed a landmark data-privacy bill that gives consumers more control over how their information is collected and shared online."
300,2018-06-29,The tech-heavy Nasdaq Composite thrived in a tumultuous quarter for stocks. But technology’s growing dominance has some investors worried about a reversal.
301,2018-06-29,"Wall Street Journal The New Tech Avengers Wall Street Journal Mr. Harris, 33, forms one third of an unlikely triumvirate of Silicon Valley insiders that for more than a year has been cajoling executives and buttonholing lawmakers about the tech industry's at …"
302,2018-06-29,Here are some of the companies with shares expected to trade actively in Friday's session. Stock movements reflect premarket trading.
303,2018-06-29,"Authorities in Maryland have charged the man they say carried out a targeted, deadly shooting at the Capital Gazette in Annapolis, Md., with five counts of first-degree murder."
304,2018-06-29,"Nike returned to growth in its core North American market, snapping a streak of quarterly declines that have weighed on results at the world’s largest sportswear."
305,2018-06-28,Muslim women stop rationalizing or tolerating abuse.
306,2018-06-28,"Facebook rolled out new features designed to make it easier to identify fake pages, an issue that Chief Operating Officer Sheryl Sandberg said was the company’s priority ahead of the midterm elections."
307,2018-06-28,"Interpublic and Dentsu are expected to submit offers to acquire most of data broker Acxiom, as consumer data becomes an increasingly critical ingredient in the ad-buying process, even as it faces increased scrutiny."
308,2018-06-28,Investors have been quick to forgive Facebook for its lapses regarding the safekeeping of user data. Perhaps too quick.
309,2018-06-27,"The relaxation of Facebook's ban on cryptocurrency advertisements is seen by one financier as a breakthrough moment, but how many other currencies need to advertise to thrive? Gold, the only similar case, has languished despite plenty of TV commercials."
310,2018-06-27,Federal regulators are dialing up pressure on big internet companies to do more to prevent online sales of opioids
311,2018-06-27,"WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY Comcast is exploring tie-ups with private-equity investors or …"
312,2018-06-27,Facebook’s internal probe into potential misuse of user data is hitting fundamental roadblocks: The company can’t track where much of the data went after it left the platform or figure out where it is now.
313,2018-06-27,"‘Power’ began life as one of the few major TV shows on the air that focused on black characters, predating ‘black-ish’ and ‘Empire.’ Now it represents a rarity of a different sort: a series whose audience has kept growing."
314,2018-06-27,"Among the companies with shares expected to trade actively in Wednesday's session are Comcast, Pinnacle Foods, General Mills, Facebook and JPMorgan Chase."
315,2018-06-27,"Facebook Canada is starting a fact-checking program to combat false news on the platform. The program, which is part of Facebook’s Elections Integrity Initiative, is in collaboration with Agence France-Presse."
316,2018-06-26,"Cryptocurrency peddlers are being let back into valuable social-media advertising space, after Facebook eased an outright ban on ads from the industry."
317,2018-06-26,The headlines analysts put on their research notes can go very wrong
318,2018-06-26,"When you venture into the wilderness by yourself, you can restore your focus and well-being. Here’s what to pack for the trip."
319,2018-06-26,"China’s government and businesses are trying to attract top-caliber technical workers, particularly U.S.-based Chinese professionals. Silicon Valley is a prime target."
320,2018-06-26,Myanmar’s military dismissed a key general as the EU sanctioned him and six other senior officers in connection with alleged massacres and the forced exodus of minority Rohingya last year.
321,2018-06-25,Their refusal to allow ads for crytpocurrencies could be an antitrust problem.
322,2018-06-25,Wall Street Journal Supreme Court Rules for American Express in Swipe-Fee Antitrust Case Wall Street Journal WASHINGTON—The Supreme Court backed American Express Co.'s policy of preventing retailers from offering customers incentives to pay with cheaper cards…
323,2018-06-25,"Fresh insights surface on fantasies, including who has them, how common they are and how they change over a person’s lifetime."
324,2018-06-25,"David Carey, the president of Hearst Magazines who helped launch such titles as HGTV Magazine and The Pioneer Woman Magazine, is stepping down from that role at the end of the year."
325,2018-06-25,"AT&T Inc. said it has agreed to acquire AppNexus, a deal that could help the telecom giant capitalize on the media content it added through its purchase of Time Warner."
326,2018-06-25,"Katie Arrington, a candidate for Congress in South Carolina who earlier this month defeated Rep. Mark Sanford in the state’s Republican primary, was expected to fully recover after being seriously injured in a car accident on Friday night."
327,2018-06-24,The company turned out to be a hedge fund masquerading as an industrial giant.
328,2018-06-24,"The acquisition could have anticompetitive effects, so the FTC should scrutinize it."
329,2018-06-23,"Katie Arrington, a candidate for Congress in South Carolina who earlier this month defeated Rep. Mark Sanford in the state’s Republican primary, was seriously injured in a car accident."
330,2018-06-22,Heraclitus’ view of the world in constant flux found echoes in Hegel and now in the president.
331,2018-06-22,"News of AT&T’s talks to acquire advertising tech firm AppNexus was welcomed by marketers, who are eager to have more options in the online ad sector beyond the dominant players Google and Facebook."
332,2018-06-22,"This year’s Cannes Lions advertising festival, Madison Avenue’s annual jaunt to the French Riviera, had all the signs of an industry undergoing wrenching change."
333,2018-06-22,"The Edge Markets MY Malaysia's Tall Order: Trying to Recoup 1MDB Funds Wall Street Journal The Exchange 106 will be Southeast Asia's tallest skyscraper, surpassing the iconic Petronas Twin Towers nearby. It is 92% complete and tenants including banking group …"
334,2018-06-21,"Tensions between Comcast CEO Brian Roberts and 21st Century Fox Executive Chairman Rupert Murdoch are complicating Comcast’s pursuit of the biggest media deal in years. Both Comcast and Disney, who are vying for Fox’s entertainment assets, are seeking to coun…"
335,2018-06-21,"Facial-recognition technology enables governments and private enterprise to track citizens anywhere there is a camera, even if they’re not carrying any devices. It’s a stark example of a technology that is being deployed faster than society and the law can ad…"
336,2018-06-21,"Automattic, the owner of the popular publishing platform WordPress.com, has acquired the technology and publishing company Atavist in a bid to expand the suite of subscription and membership tools it offers to its customers."
337,2018-06-21,"On a kayaking trip around British Columbia’s Gulf Islands, the paddlers keep one eye out for killer whales, but it is the sounds of the wilderness they savor most."
338,2018-06-21,"Among the companies with shares expected to trade actively in Thursday's session are Intel, Facebook, Micron, AT&T and Kroger."
339,2018-06-21,"Meituan-Dianping defies easy comparison to a like company in the U.S., instead providing a range of services similar to those of Yelp, Groupon and Grubhub in a single app."
340,2018-06-21,"Women are gaining more seats in U.S. boardrooms, though not necessarily those with the most power."
341,2018-06-20,The Federal Trade Commission’s new chairman is promising active antitrust enforcement across industries as well as scrutiny of big technology platforms.
342,2018-06-20,"Match Group Inc. has added Hinge to its stable of dating apps, acquiring a controlling stake in the Tinder-competitor that is popular with millennials."
343,2018-06-20,"Wall Street Journal Instagram Unveils New Long-Form Video Hub Wall Street Journal Facebook Inc.'s FB 2.31% Instagram launched a new hub for long-form video, the company's latest attempt to tap into growing demand among consumers and advertisers for mobile vid…"
344,2018-06-20,"Among the companies with shares expected to trade actively in Wednesday's session are 21st Century Fox, Walt Disney, AT&T, Ford and Starbucks."
345,2018-06-20,"More passenger data can lead to better service, but carriers know that fliers want some limits on how much of their personal information to use."
346,2018-06-20,"AT&T is in talks to acquire AppNexus, a deal that would give the telecom giant a foothold in digital ad sales as it seeks to challenge Google and Facebook."
347,2018-06-19,An academic who was central to the misuse of Facebook data sought to turn the tables on internet companies by saying the government should step in to help prevent data-privacy scandals in the future.
348,2018-06-19,"So your child wants to be a celebrity chef. Here’s a comprehensive guide to the current upswell of activities, from cooking camps to mail-order kits, aimed at satisfying fledgling foodies."
349,2018-06-19,"With U.S. midterm elections approaching, Russian trolls found ways to remain active on Twitter well into 2018 trying to rile up the American electorate, a Wall Street Journal analysis found."
350,2018-06-19,"Software developers must translate wit, empathy into code as companies recognize a competitive advantage in chatbots that add a little “humanity” to everyday insurance and banking tasks."
351,2018-06-19,"Republicans look for political cover from Trump on immigration, and more in the Capital Journal newsletter."
352,2018-06-19,Large internet companies remain reluctant to apply those methods to curtailing foreign interference of the kind U.S. intelligence agencies said Russia pushed during the 2016 presidential election.
353,2018-06-18,"BlackRock, the world’s largest asset manager, is trying to sell more investment products to Main Street with one of the oldest strategies in business: the freebie."
354,2018-06-18,"Among the companies with shares expected to trade actively in Monday's session are Apple, Facebook, Alphabet, Comcast, General Electric and General Motors."
355,2018-06-18,"Nearly a year after leaving Yahoo, Katie Couric is striking out on her own, expanding her own production company with outside investment so that it can find its own sponsors and distribution outlets."
356,2018-06-18,"Consumers advocate pressure by brands and regulators to clean up fraud, cyberbullying and hate speech, an Edelman study finds."
357,2018-06-18,"Magna, a division of Interpublic Group, predicts global ad revenue will increase 6.4% to $551 billion this year, up from an earlier projection of 5.2% growth."
358,2018-06-17,"An early-morning shooting at an all-night arts festival in Trenton, N.J., left 22 people injured."
359,2018-06-17,"Minnesota Democratic Rep. Keith Ellison’s decision to step down opened the gate to a flood of Democratic hopefuls, including a candidate who could become the first Muslim woman elected to Congress."
360,2018-06-15,"From McDonald’s kiosks to ‘smart’ cities, mankind is succumbing to high-tech Stockholm syndrome."
361,2018-06-15,"During the Eid marking the end of the Ramadan fasting period, thousands of Afghans are heading to their home villages thanks to unilaterally declared cease-fires by the government of President Ashraf Ghani and its main foe, the Taliban."
362,2018-06-15,"AT&T has barely scratched the surface of how its wireless data can help in TV ad targeting, and it has very little commercial space to sell."
363,2018-06-15,Tech companies have shown they don’t need to own large media companies to establish a strong presence in the business.
364,2018-06-15,"Good morning from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY President appr…"
365,2018-06-14,"The generals often rule and always have influence, but they’re flummoxed by a new protest movement."
366,2018-06-14,"Facebook’s top policy and communications executive, Elliot Schrage, is stepping down after a decade at the social-media giant."
367,2018-06-14,"Wall Street Journal Behemoths Have Dominated the Market Before, but Tech Is Different Wall Street Journal As the race to become the first company worth $1 trillion enters the final lap, technology monopolies are dominating the stock market. The five biggest c…"
368,2018-06-14,Snapchat is opening its platform to outside software developers in a push for growth that will also test its commitment to privacy.
369,2018-06-14,The movie trailer produced by the U.S. for the Trump-Kim summit is just one in a long series of videos the White House has posted on YouTube and Facebook. Here’s a highlight reel. Photos: The White House
370,2018-06-14,The telecom giant’s legal odyssey may soon seem like a breeze compared to delivering on the promise of the $80 billion deal. A major challenge will be integrating a staid phone company with an entertainment behemoth filled with larger-than-life personalities.
371,2018-06-13,"Comcast Corp. on Wednesday offered to buy a big chunk of 21st Century Fox’s entertainment and international assets for $65 billion, kicking off a potential bidding war with Walt Disney Co. as the two media titans vie for supremacy in a business dealing with t…"
372,2018-06-13,Apple is trying to enforce new privacy policies across its vast network of iPhone and iPad apps—and in the process is exposing longstanding gaps that left users’ data vulnerable to abuse.
373,2018-06-13,Twitter Inc. plans to offer more aggressive personalized suggestions of real-time news and sports it thinks you want to follow—its latest stab at making the social network’s vast trove of information easier to use.
374,2018-06-13,"The merger of AT&T and Time Warner will bring bigger—not cheaper—packages of entertainment rather than a la carte, pay-as-you-go custom content, writes Christopher Mims."
375,2018-06-13,"WPP is facing shareholder unrest over its handling of founder Martin Sorrell’s resignation, in a sign of how the advertising giant is straining to turn the page on its former chief executive and the business model he pioneered."
376,2018-06-13,"Eric Posner, a University of Chicago law professor, and Glen Weyl, an economist at Microsoft Corp.’s in-house think tank, propose redesigning market mechanisms from the ground up to break monopolies’ hold on our data, property, economy and even politics."
377,2018-06-12,"As hard-chargers descend on the ancient practice, they are tweaking the quest for inner peace."
378,2018-06-12,Judge Leon blows away the government’s case against the AT&T-Time Warner merger.
379,2018-06-12,The $85 billion merger isn’t aimed at dominating cable TV. It’s an attempt to take on Silicon Valley.
380,2018-06-12,"Wall Street Journal Green Light for AT&T Deal Sets Up Comcast's Fox Bid, Merger Frenzy Wall Street Journal A court's approval of AT&T Inc.'s T 0.50% merger with Time Warner Inc. TWX 0.05% paves a clear path for Comcast Corp. CMCSA 1.19% to bid for 21st Centur…"
381,2018-06-12,Wall Street Journal Vietnam Tightens Grip on Internet With Data-Storage Law Wall Street Journal Vietnam's plans to vigorously police the internet took a step forward Tuesday when it adopted a cybersecurity law that requires internet companies such as Facebook…
382,2018-06-12,Facebook is cracking down on e-commerce businesses that flood users’ feeds with ads for products that are unsatisfactory or don’t arrive on time.
383,2018-06-12,"Facebook turned in more than 450 pages of homework to U.S. lawmakers, defending itself against claims that it is a monopoly and sidestepping questions about the effectiveness of an app that can effectively spy on competitors."
384,2018-06-11,"While podcasting remains a relatively small market, audio firms have made progress in tapping ad budgets for brand advertising."
385,2018-06-11,"A federal judge will only need a short time Tuesday to make an AT&T-Time Warner deal official or—if government antitrust enforcers prevail—block the deal, sending both companies back to the drawing board."
386,2018-06-11,People who are experiencing depression use different words than people who are not.
387,2018-06-11,Here are some of the companies with shares expected to trade actively in Monday's session. Stock movements reflect premarket trading.
388,2018-06-11,"Italy’s new populist government has denied permission to dock to an aid-group boat ferrying hundreds of migrants rescued off the coast of Libya, following through on a campaign pledge to halt mass migration to Italy and leaving the vessel stranded."
