,Date,Snippet
282,20180726,Syrian families have suddenly learned that missing relatives have been registered as dead by the government. Rights groups call it an admission that they were killed in prison.
283,20180726,The plunge in Facebook’s stock is a stark reminder of the dangers of giving high-flying companies the benefit of the doubt.
284,20180726,An accusation that Twitter was suppressing conservative political views drew the attention of President Trump. Here’s what’s really going on.
285,20180726,Plenty could go wrong en route to the most important midterm in a generation. 
286,20180726,Here’s what you need to know to start your day.
287,20180726,Mr. Howard often acted as spokesman for the party during incendiary events. But he was also adept at organizing community programs.
288,20180726,How a reality show became a vehicle for all of the country’s neuroses around sex and gender.
289,20180726,Whether an ant becomes a worker or colony royalty may depend on insulin metabolism.
290,20180725,"Smartphone video, now used to document abuses across the globe, has been crucial in telling the outside world about Syria’s war, says Anne Barnard, Beirut bureau chief for The Times."
291,20180725,For a moment it seemed like the world’s biggest social network had established a beachhead in the world’s largest internet market. But only for a moment.
292,20180725,Also: Georgia Republicans pick a hard-right nominee for governor. 
293,20180725,Offering farmers handouts to ease the sting of tariffs could easily end up with calls for bailouts across much of the American economy.
294,20180725,"James Baldwin understood the difference between empathy and approval. Today, we would rather condemn than understand."
295,20180725,Wednesday: Riding our city’s new bikes and the slowest buses in the city.
296,20180725,"Trump’s G.O.P. is not the party of Reagan and Bush, but of a much older, darker American political tradition."
297,20180725,New Zealand's government has said that Australia “copied” its national flag. They're not the only countries with similar flag designs. Can you identify the right nation's flag?
298,20180725,"The Catholic Church needs an inquest into what the pederast cardinal's colleagues knew, and when."
299,20180725,Strategies for traveling without letting your phone keep you from enjoying your trip.
300,20180724,"Clérigos en Nicaragua, Fuerzas Armadas argentinas y negocios con Melania Trump: lo que está sucediendo en América Latina y en el mundo."
301,20180724,"Signature Bank is being investigated by New York regulators, with a focus on loans that may have violated laws intended to prevent predatory behavior."
302,20180724,"Our columnist gets a taste of two beautiful, complicated Baltic cities — each a capital celebrating the 100th anniversary of its country’s independence."
303,20180724,New York City cannot afford to lose one of its fiercest champions.
304,20180724,"Tuesday: Making subways and buses more accessible, and moving a time capsule."
305,20180724,Here’s what you need to know to start your day.
306,20180724,"Mr. Colbert said, “It seems like an all-caps note is not necessarily the way to deal with a hostile foreign leader.”"
307,20180724,"For two decades, students of the International Center of Photography at the Point have learned analog photography and documented their community. "
308,20180724,"Less than a week after the European Union fined Google $5.1 billion for abusing its dominance in smartphones, the tech giant still posted big profits."
309,20180724,"If you want to beat Trump, centrism is not the answer."
310,20180722,President Trump’s choice for the latest Supreme Court vacancy will continue a trend toward widening America’s power and wealth gaps.
311,20180722,Trump makes denuclearization work — for North Korea.
312,20180722,"A second-quarter G.D.P. estimate is issued, and there will be a hearing on tariffs on Chinese goods."
313,20180722,"A measure in Parliament would fine social networks about $800,000 for posts deemed factually inaccurate. Critics say it could limit freedom of speech online."
314,20180722,All of the weddings right here on one handy page for you.
315,20180721,In cities across Australia demonstrators denounced five years of a policy that has left thousands detained on remote Pacific islands.
316,20180721,"The request, by Russia’s foreign minister, followed a week when Moscow had appeared to control the narrative on a range of international issues."
317,20180721,"One version of the events, anyway."
318,20180721,"As a gay man, I wasn’t eager to return to the faith community that had pushed me away. But maybe there was a way in."
319,20180721,"A Michigan ballot initiative points the way to reforming gerrymandering, one of the most anti-democratic practices in American politics. "
320,20180720,"Mark Zuckerberg, the company’s chief executive, prompted outrage after his attempt to explain its stance on hate speech and misinformation — and the difference between the two."
321,20180720,"If the N.R.A. was compromised by Russia, the whole party's in trouble. "
322,20180720,Here’s what you need to know to start your day.
323,20180720,"No longer anonymously run, Sleeping Giants continues its mission of alerting companies to where their digital ads end up."
324,20180720,"As coral ecosystems face worldwide decline, Alexis Rosenfeld and Alexie Valois were set on chronicling their majesty and their plight — as well as efforts to restore them."
325,20180720,Here’s what you need to know to start your day.
326,20180720,"A life cut short is revealed through reward cards, drink coupons and arcade passes."
327,20180720,"Corrections appearing in print on Friday, July 20, 2018."
328,20180720,The government has shut down a dependable database on health science.
329,20180720,"Asked about the kind of content Facebook keeps up and the kind it removes, company executives from Mark Zuckerberg on down have been comically tripped up in their responses."
330,20180718,"Critics say the company has not done enough to block false posts that have led to attacks in countries including Sri Lanka, Myanmar and India."
331,20180718,European officials have fined Google a record $5.1 billion. History suggests the company’s share price won’t be affected.
332,20180718,
333,20180718,Facebook’s chief executive had said in an interview that false and “deeply offensive” conspiracy theories alone were not enough to get someone barred from the site.
334,20180718,He spent a fortune on tickets for a woebegone baseball team.
335,20180718,Here’s what you need to know to start your day.
336,20180718,Our newly engaged tech columnist tried to use tech to plan his wedding. He was immediately overwhelmed by the complexity of the process.
337,20180718,A mother notes that her two sons are often wrongly identified as the other by facial recognition technology.
338,20180718,A selection of novels featuring men on their worst behavior.
339,20180718,A baby snake and snakeskin were preserved in two specimens found in Myanmar.
340,20180718,A new study based on Facebook data provides a picture of who is placing political ads on the social network ahead of the midterm elections. President Trump tops the list.
341,20180718,Some Republicans say President Trump embarrassed himself and the country in his meeting with Vladimir Putin. Here’s what they can do about it.
342,20180717,"Faith in the justice system and in our intelligence agencies cannot be collateral damage in a partisan grudge match, says the former director of the F.B.I. and C.I.A."
343,20180717,It’s become a huge source of power for Trump and trouble for the rest of us.
344,20180717,The United States has accused Ms. Butina of working with Americans to carry out a secret Russian effort to influence U.S. politics. But she is hardly a shadowy figure. Here’s a look at what her online profile reveals.
345,20180717,"A new medical scanner, derived from technology used by particle physics researchers at CERN, “is like the upgrade from black-and-white film to color,” one of its developers said."
346,20180717,A jury convicted Marq Vincent Perez on all counts in the arson at a mosque and Islamic community center in January 2017.
347,20180717,"How the skins of oranges, lemons and other fruits squirt oil in tiny bursts."
348,20180717,A 96-year-old who fled the Holocaust finds a new way to be heard.
349,20180717,"As much as I love this tournament, I know that it can’t last forever. "
350,20180716,"Many famous studies of human behavior cannot be reproduced. Even so, they revealed aspects of our inner lives that feel true."
351,20180716,President Trump has singled out Europe as a trade foe. Some people worry that President Vladimir Putin of Russia might exploit that tension.
352,20180716,Some would say the mistake was having our daughter in the first place. 
353,20180716,"Monday: A call for submissions for odd objects seen in the city, and the newly appointed Nightlife Advisory Board."
354,20180716,The judge insists that federal agencies stay within the limits of law and delegated authority. 
355,20180716,Experts did little better than dog lovers — and nobody did very well — when asked to describe the heritage of various mutts. 
356,20180716,"Around the globe, flashy military performances have a more serious purpose: getting people with high-tech skills to sign up."
357,20180716,A bill in the California legislature would regulate bots by making them disclose their automated nature. But how?
358,20180716,"When his career began in the 1950s, Latif Al Ani captured scenes of Iraqi life in a more innocent time. "
359,20180716,Just look around Europe: It’s clear that accommodating radical nationalists is a losing proposition. 
360,20180713,"A special election for a House seat in Ohio will test the power of the rural vote against the kind of affluent, rapidly growing suburbs that Democrats need to win."
361,20180713,"Amid a growing call for governments to rein in the use of the technology, Microsoft became the first tech giant to join the chorus."
362,20180713,Pro-American Germans feel betrayed.
363,20180713,"Make time for surf-and-turf burgers, nachos or even homemade taramasalata."
364,20180713,The president has said that Britain’s plan for a soft Brexit mean he’s unlikely to negotiate a new trade deal with the nation.
365,20180713,Friday: Public outdoor pool season and invasive species awareness week.
366,20180713,They grew up on Oahu and went to rival schools but didn’t meet until after they moved to New York.
367,20180713,"Tech for Campaigns, a volunteer network of people with day jobs at companies like Google, is trying to drag Democratic campaigns into the digital age."
368,20180713,"After studying 23,005 comments left on videos about science and related topics, a researcher says, “I could see why people would not want to be on YouTube.”"
369,20180713,The neighborhood-based site has found a foothold in the most local of pastimes as it tries to shed past negative publicity.
370,20180712,"Thursday: A 92-year-old is brutally beaten, five Picassos are missing and good news on greenhouse gas."
371,20180712,The two giants have been waging an intense bidding war for most of 21st Century Fox. They now have a European purchase to fight over instead.
372,20180712,"Thursday: a Q. and A. with the health department, and your U.S. Open memories."
373,20180712,L.G.B.T. fans are confronted by the contradiction between the ugliness of the game’s culture and its aesthetic beauty.
374,20180712,"Without a moderate like Kennedy, the middle will be missing on the Supreme Court — and the views of the American public left behind. "
375,20180712,"In his book “46750,” João Pina enters into conversation that reveals, but doesn’t sensationalize, life in the favelas of one of Brazil’s largest cities."
376,20180712,"The man, Timothy Trybus, was caught on video harassing the woman in a Chicago park. A police officer who appeared to ignore her pleas for help has resigned."
377,20180712,"In addition to ex-wrestlers and coaches, the top three House Republicans have backed Mr. Jordan, a powerful House member who denies he ignored sexual abuse allegations."
378,20180711,"“We have received notice that you are deceased,” said the letter, which threatened legal action over outstanding debt and left the British woman’s husband “incredulous.”"
379,20180711,"According to reports, a witness said that the woman also told the man to “go back to your country” as she beat him with a brick."
380,20180711,Britons are amassing to protest President Trump’s visit. And to do a little bit of projecting. 
381,20180711,Here’s what you need to know to start your day.
382,20180711,"In accusing other countries of cheating the United States, the president misleads the public about a complicated subject."
383,20180710,Brooklyn grandparents were arrested at an upstate Army base when they tried to visit their son — after presenting city-issued ID cards.
384,20180710,"The Information Commissioner’s Office said it was fining Facebook 500,000 pounds — the maximum allowed — for letting Cambridge Analytica harvest users’ information without their consent."
385,20180710,"The Illinois officer, now under investigation, appears to ignore a woman’s pleas for help as a man harasses her over her Puerto Rican flag shirt."
386,20180710,"Dungan cuisine arrives in Brooklyn, a sixth branch of Seamore’s, and other restaurant news."
387,20180710,What started as a misadventure destined for tragedy turned into a nearly three-week-long story of triumph over the impossible.
388,20180710,Hindu nationalism in the country reaches new heights in a quest to find a sacred river.
389,20180710,Maude Gorman gave up her title as Miss Plymouth County in Massachusetts after a skit at the statewide pageant last month made fun of the #MeToo movement.
390,20180709,Facebook is working to spread its face-matching tools even as it faces heightened scrutiny from regulators and legislators in Europe and North America.
391,20180709,"Those barbecued racks seen in storefronts — salty-sweet, charred and thrillingly red — are easy to replicate at home with a simple marinade and a low oven. "
392,20180709,"Introducing our new biweekly column by Alison Roman, with effortless and delicious recipes you can make in less than an hour — like this bright, punchy sheet-pan trout."
393,20180709,"The population of endangered killer whales has hit a 30-year low, numbering only 75 this year."
394,20180709,The country’s center-left majority “has to actually organize and elect people to office.”
395,20180709,"The man and his girlfriend, who said they were the only black people at the pool, questioned why the “proper pool attire” rule was not equally enforced."
396,20180709,"Monday: The making of an app for commuters, and the New York City E-Prix."
397,20180709,"Security measures in Texas start at the Rio Grande but extend deep into the United States, as agents and smugglers go to ever greater lengths to outfox one another."
398,20180709,"The former labor secretary Robert B. Reich reviews two new books arguing for a universal basic income: “Give People Money,” by Annie Lowrey, and “The War on Normal People,” by Andrew Yang."
399,20180709,Looking through information stored by Facebook and Google was like reading a diary I hadn’t intended to keep. 
400,20180707,"The latest victims of the Salisbury nerve agent attack are fragile and compromised by years of addiction, and there is no certainty they will survive."
401,20180707,"Mr. Glasgow is well known for speaking out against injustice in his small Alabama city. Now accused of murder, he is in need of a campaign on his behalf."
402,20180707,Macerata once had a reputation for tolerance. But the killing of a woman and a revenge shooting made the Italian town a symbol of rising right-wing politics.
403,20180707,"The sheer volume of fake Facebook and Instagram accounts that pose as celebrities is bringing real-life headaches to those public figures, including Oprah Winfrey."
404,20180706,Rescuers have a “limited amount of time” to evacuate a soccer team and their coach who became trapped in a cave in northern Thailand nearly two weeks ago.
405,20180706,"Another video of a white person calling the police on a black person without cause circulated online, leading the caller’s employer to fire him."
406,20180706,"Michael McFaul discusses “From Cold War to Hot Peace: An American Ambassador in Putin’s Russia,” and Ottessa Moshfegh talks about her new novel, “My Year of Rest and Relaxation.”"
407,20180706,"State governments “are still learning there’s an age law,” said one attorney, despite the fact it has been on the books for decades. "
408,20180706,"Sobornos y extorsión, días sin comida en escondites y el peso del temor constante: esto es lo que pagan miles de dólares para quienes huyen de la violencia en Centroamérica y buscan asilo en Estados Unidos."
409,20180706,A new analysis finds the price of certain drugs varies widely depending on what city they are sold in.
410,20180704,Many tech workers are forcing their employers to reconsider how their products are being used by the federal government. When will that activism begin at Twitter?
411,20180704,Just how well do you know the United States?
412,20180704,"Government forces opened fire Wednesday on supporters of Nizamuddin Qaisari, a defiant figure who was arrested after a run-in with army commanders."
413,20180704,"With its vintage housing stock and close-knit community, residents say making a life in this village of 13,000 is “like living in the ’50s.” "
414,20180704,The United States needs an approach to merger regulation that supports transactions that create enterprises capable of standing head-to-head with the tech giants.
415,20180703,Civic coalitions are succeeding at revitalizing old towns where governmental efforts have failed.
416,20180703,Demonstrations erupted in dozens of cities across the country as the right-wing governing party consolidated its power and escalated a clash with the European Union.
417,20180703,A boom in artificial intelligence research has drawn the tech industry’s biggest companies and their checkbooks to the storied English city.
418,20180703,"Barn owls have simpler brains than primates, but they can process information about things moving in their environment in a similarly complex way."
419,20180703,Here’s what you need to know to start your day.
420,20180702,"The cultivated blueberry was born in South Jersey, and today its heirloom descendants can still be found on little farms sprinkled among the big producers."
421,20180702,"Eleven small blueberry farms, some pick-your-own, worth seeking out."
422,20180702,The boys and their coach had been trapped for more than a week by rising floodwaters. Evacuating them from the flooded cave complex will be a difficult operation.
423,20180702,The chef Bill Telepan pays tribute to two styles of lobster roll outside Oceana restaurant in Midtown.
424,20180702,“A Table in Venice” by Skye McAlpine offers an insider’s look at the flavors of La Serenissima.
425,20180702,"From Blue Hill at Stone Barns, a satiny cheese that uses ash from the bones used to make stock."
426,20180702,"Ming River, a Chinese spirit, adds plenty of spark to the standard tonic drink."
427,20180702,A jam-filled meringue adds a fruity surprise to a summer dessert tray.
428,20180702,"Built for the digital age, the quirky site is being bought by a Japan’s Uzabase for at least $75 million."
429,20180702,Michael Dell took his company private when he didn’t have enough control to fix it. He won’t make that mistake again.
430,20180630,The Times’s fashion director and chief fashion critic reflects on what makes haute couture relevant.
431,20180630,My neighbor Peter told me that losing to South Korea has implications for the nation’s soul. 
432,20180630,In this week’s Race/Related newsletter: The stories of a black soldier who served in World War II and the Japanese-Americans who were forced into internment camps.
433,20180630,"Bribes and shakedowns. Days in hideaways without food. For many fleeing violence in Central America, this is what thousands of dollars gets them on the journey to the United States."
434,20180629,The marches taking place across the country this weekend are really about the soul of America.
435,20180629," Administrators at the University of California, Irvine, said they would remove Dr. Ayala’s name from campus buildings and academic posts."
436,20180629,"A widely shared video captured the encounter in which a Lancaster, Pa., police officer asked the man to straighten his legs before stunning him."
437,20180629,"Medical students at Harvard take part in an elective with veterinarians, learning about diseases and treatments between animals and humans. "
438,20180629,"Calls to eliminate the agency charged with enforcing immigration laws, mostly rooted on the political fringe, have gained traction among progressive candidates."
439,20180629,High-end chefs and home cooks alike are forsaking gas and charcoal for the intense heat and fragrant smoke of a traditional wood fire.
440,20180628,An atheist wonders whether she should talk to her granddaughter about religion. 
441,20180628,Where the wealthiest get their mail.
442,20180628,"New Caledonian crows were trained to seek rewards by tearing paper of a certain size, demonstrating what researchers say is quite advanced toolmaking. "
443,20180628,"Thursday: A bill heads to the governor today as the industry shifts its approach, Justice Kennedy says he will retire, and Mexicans shower Koreans with adoration."
444,20180628,"Justice Anthony Kennedy will retire, which means companies can expect corporate cases to go their way for a generation."
445,20180628,Thursday: Growing an Amorphophallus titanum and the origins of “bee” in spelling competitions.
446,20180628,"China’s push to dominate the tech industry globally is drawing resistance from the U.S., and that has markets bracing for a techno trade war."
447,20180628,Brexit is an angry dream based on a half-remembered history of empire. So is the possibility that we might win the World Cup.
448,20180628,Favoring bosses over workers is not just bad for economics; it’s also a threat to democracy.
449,20180628,"A bookstore in the village of Wigtown, Scotland, allows people to run the shop while renting an apartment upstairs. A book critic for The Times recently took his turn at the till."
450,20180626,"Like the consumers of fast-food chicken nuggets, football fans may be less than comfortable knowing how our fun is made. "
451,20180626,"After languishing in yogurt’s shadow for decades, cottage cheese is back, sporting new flavors and small-batch appeal."
452,20180626,"Learn the difference between cottage cheese, mascarpone, ricotta, quark and other common soft, fresh cheeses from around the world."
453,20180626,"A church in the town of Estella asked a local workshop to give a 16th-century work a makeover. The results horrified the authorities, scandalized restorers and set social media ablaze."
454,20180626,"The Islands, a beloved hole-in-the-wall in Crown Heights, escaped the wrecking ball and kept its cooking intact."
455,20180626,"In a country that prides itself on its modesty, a victory could lead to an existential crisis."
456,20180626,"Los jóvenes apoyan a López Obrador, suspenden tolerancia cero en EE. UU. y goleada uruguaya: Lo que está sucediendo en América Latina y en el mundo."
457,20180626,President Trump’s tariffs are beginning to have a material impact on American businesses.
458,20180626,Tuesday: Packed ballots and a short spring season.
459,20180626,The app makes you feel like a real person with a real history — not overwhelmed by the present.
460,20180623,"The Republican candidate for the House underwent major surgery after the two-car crash, which killed the driver of the other vehicle, officials said."
461,20180623,A tepid performance in the soccer tournament has disappointed Egyptian fans. But they still love Mohamed Salah.
462,20180623,"What’s in a name? Ancestry, of course. But often there’s a whole lot more. Eleven people discuss the history of their names."
463,20180622,The girl in the widely published photo was detained in President Trump’s “zero tolerance” immigration policy but was not separated from her family.
464,20180622,"The photographer Jackie Molloy followed Tanner and David for a year and a half, during which time she took some 20,000 pictures."
465,20180622,Three elevator operators said in a complaint that their co-workers used threats of violence and racial slurs to try to drive them off the job.
466,20180622,A contestant on the new reality dating series is accused of aiding the sexual assault of a woman in Milwaukee last fall.
467,20180622,Life on the margins in L.G.B.T. Africa.
468,20180622,An underrated Strauss anniversary and a rising conductor’s take on Mozart were some of the highlights.
469,20180622,"Beyond butter and salt, oil — and lots of it — makes for the most impeccably crunchy kernels."
470,20180621,"After widespread electronic cheating, the government is cutting off internet access nationwide for at least an hour a day, while students take crucial exams."
471,20180621,They’re 23. She wants to take things to “the next level.” He’s not so sure yet.
472,20180621,"Winemakers find a new appreciation for bobal, an obscure red grape from southeastern Spain, left behind as others from the region gained global fame."
473,20180621,"New technology using artificial intelligence is meant to take race and gender bias out of hiring, but it could backfire."
474,20180621,Researchers say this is the first reliable evidence that insects can use Earth’s magnetic field for navigation.
475,20180621,"A growing network of booking agencies and community groups have made female artists more visible in Berlin, erasing the boy’s club atmosphere of the past."
476,20180621,"Alidzhon Imamov serves rare dishes, like kurutob, Tajikistan’s culinary claim to greatness, at his Sheepshead Bay, Brooklyn, restaurant."
477,20180621,"In Mohammed bin Salman’s Saudi Arabia, women will take the wheel. How much is really changing?"
478,20180621,"Thursday: Learning to restore historic structures, where to watch the World Cup and the summer solstice."
479,20180621,"The cable giant is struggling in the competition to acquire Rupert Murdoch’s media empire, and time for a comeback could be running out."
480,20180619,"Guittard, still in family hands after its founding in 1868, is celebrating with a limited-edition baking chocolate."
481,20180619,A rich dessert from Kreuther Handcrafted Chocolate is a sultry antidote to summer heat.
482,20180619,"Packed in olive oil, these romanesco artichokes are ready to nibble or to add flavor to a summer risotto."
483,20180619,Inside the Huckleberry Gold’s purple jacket is a fine-textured potato with rich flavor.
484,20180619,Recipes for Indian and Thai favorites provide the backbone for Global Belly’s ready-to-make dinners.
485,20180619,“Inclusion riders” of the sort stars are pushing for in the movie industry could also help boost the number of women in the upper echelons of finance.
486,20180619,David E. Sanger’s “The Perfect Weapon” is an encyclopedic account of developments in the cyberworld.
487,20180619,"LeRoy W. Henderson Jr. has traveled up and down the East Coast, stopping alongside rural roads in his native Virginia, at rallies on the National Mall and on bustling New York City street corners. "
488,20180619,"Rival gangs opened fire at an overnight art event on Sunday, calling into question the revitalization of New Jersey’s capital."
489,20180619,Theaters are posting notices that flashing lights in the hit Disney Pixar movie could cause seizures in some people with epilepsy.
490,20180616,The football association is looking toward a time when the dust has settled among North America’s three amigos.
491,20180616,"The 2010 death of Jaroslaw Kaczynski’s brother drove his rise to become undisputed power broker in Poland, a country that has begun to lean away from democracy."
492,20180616,"Like Facebook, but for fifth cousins, adoptive mothers and sperm-donor dads."
493,20180616,"Corrections appearing in print on Saturday, June 16, 2018."
494,20180615,"The Border Patrol is investigating a video that appears to show an agent running into a man on the Tohono O’odham reservation, then driving away."
495,20180615,An investigation at the National Institutes of Health concluded that the $100 million trial had been tainted by funding appeals to the alcohol industry.
496,20180615,"Make pan pizza, with a recipe from the pizza guru Anthony Falco, or go fancy with David Tanis’s lobster summer rolls."
497,20180615,"Sweet-sour tamarind paste, coconut milk and stir-fried mushrooms enhance this quick shellfish dish."
498,20180615,"Hearty and nutritious, but still buttery and rich, these unfussy pancakes come together quickly and without any special equipment."
499,20180615,"In this week’s tech newsletter, our tech columnist considers a study finding price manipulation in cryptocurrencies."
500,20180613,"The cable giant’s bid for the bulk of Fox’s businesses sets up a fight with Disney, which has already struck a $52.4 billion deal for Rupert Murdoch’s empire."
501,20180613,A recent geochemical analysis calls into question the idea of extensive contact between Mesoamerican and Southwest American cultures before the Spanish invaded. 
502,20180613,The media industry is competitive enough. The Justice Department should not stand in the way of companies cutting costs and merging just to survive.
503,20180613,An anonymous letter writer tried to shame a woman in England into not hanging her laundry outside to dry. But this was in a town long known for rebellion.
504,20180613,"In his latest book, “Ten Arguments for Deleting Your Social Media Accounts Right Now,” the virtual-reality pioneer Jaron Lanier argues that social media companies are turning us into robotic extensions of their machines."
505,20180613,They are looking for intimacy. They find sex.
506,20180613,"As melting ice opens east Greenland to petroleum prospectors and cruises, scientists are rushing to study the noises made by a remote population of toothed whales."
507,20180613,"The social network’s total user numbers may be slow to grow, but that isn’t dampening investor enthusiasm for the company. For now, anyway."
508,20180613,"A rare protest against the closing of cafes and restaurants during the holy month highlighted a debate about law, social pressure and individual liberties."
509,20180613,The stranded raccoon’s mesmerizing hourslong ascent up 25 stories in St. Paul ended early Wednesday with a rescue and some cat food.
510,20180612,"President Trump said he’d use his “touch” and “feel” to gauge Kim’s sincerity. Corden said the last time Trump tried that, “he had to pay Stormy Daniels $130,000.”"
511,20180612,"The Times’s Facebook groups — a place to talk about books, podcasts or the news — are home to a wide range of tastes and perspectives."
512,20180612,All the messages urging us to be more vigilant about suicide carry a devastating flip side for family members of people who take their lives: the sense that they did not do enough.
513,20180612,"Two photographers have spent years compiling a complete set of Camera Work, Alfred Stieglitz’s groundbreaking publication that helped shepherd photography into the art world."
514,20180612,"Impostor syndrome is not a unique feeling, but some researchers believe it hits minority groups harder."
515,20180612,"In 454 pages made public by Congress on Monday, Facebook provided responses to more than 2,000 questions from lawmakers over its policies."
516,20180611,"The internet was supposed to operate outside communications monopolies. Now it is run by giants — and net neutrality didn’t stand a chance, our tech columnist says."
517,20180611,"Members of an engineering fraternity seen on video uttering racial slurs and miming sexual assault were punished unfairly, their defenders say."
518,20180611,"Tilit, which designs clothing for chefs, has a new line of cover-ups for children who like to cook."
519,20180611,The Lobster Place in Chelsea Market will sell the hand-harvested bivalves for the next couple of months.
520,20180608,"In this week’s tech newsletter, our columnists wonder whether the backlash against tech has amounted to anything. Also, news from Apple’s big show."
521,20180608,"As President Trump attends the Group of 7 summit, it is important to understand how much has so far gone his way. But the real test is approaching."
522,20180608,"For liberal women whose retirement years coincide with the rise of Donald Trump, there’s one place for solace and righteous indignation: cable news."
523,20180608,"Friday: What’s new at this year’s awards show, your weekend lineup and Broadway bargains."
524,20180608,A forensic report linked the murders two years apart of two critics of the governing party and Hindu nationalist groups in India.
525,20180608,"Stung by romantic rejection, a woman finds acceptance and catharsis in a man who leaves her with bite marks and bruises."
526,20180608,Here’s what you need to know to start your day.
527,20180607,"A man survived after a rattlesnake’s severed head sank its fangs into his hand. “There’s not a lot of education out there about what you’re supposed to do with a snake,” his wife said."
528,20180607,The social media giant said a software glitch last month caused posts believed to be just for friends to become public.
529,20180607,"Andrew Sean Greer’s Pulitzer Prize winning novel is our June pick for the PBS NewsHour-New York Times book club, “Now Read This.”"
530,20180607,What our readers recommend and want more of — an Australia Letter everyone can love.
531,20180607,"If you’ve got the “right” job, race and gender, marketers use tracking to flatter you. If you don’t, tracking is is more likely to be used to exploit you."
532,20180606,Here’s what you need to know at the end of the day.
533,20180606,"It has been a long time coming, but Apple could soon be worth $1 trillion — and counting."
534,20180606,Here’s what you need to know to start your day.
535,20180606,"“I don’t feel that our officers were at their best,” the Mesa, Ariz., police chief said, after four were seen punching the man in surveillance footage."
536,20180606,"Mr. Nix’s statements to a Parliament committee contradicted some evidence presented by a former employee, Christopher Wylie."
537,20180606,"A week experiencing the e-scooter craze convinced our columnist that the devices aren’t an urban menace or a harbinger of the apocalypse. (In fact, they are pretty great.)"
538,20180606,Thousands of students showed us what they are really thinking and feeling about the issues that affect their lives.
539,20180606,"European regulators reportedly are planning to fine Google over the dominance of its Android mobile operating system, underscoring that point yet again."
