,Date,Description
219,2018-08-21,"Wall Street Journal Top UK Envoy Breaks With Trump Administration Over Iran Policy Wall Street Journal 'We do have a genuine difference of opinion because we think the best way to stop Iran from developing nuclear weapons is to stick with the nuclear deal,' B…"
220,2018-08-21,"President Trump’s former lawyer is expected to plead guilty in Manhattan federal court on Tuesday, according to people familiar with the matter, following a monthslong investigation into possible campaign-finance violations, bank fraud and other crimes."
221,2018-08-21,Federal Reserve Bank of Dallas President Robert Kaplan said in an essay published Tuesday that he would like the central bank to press forward with rate increases amid a very strong job market.
222,2018-08-21,The federal judge in the Paul Manafort fraud trial told jurors to keep deliberating after they sent a note asking how to proceed if they couldn’t agree on one of the counts.
223,2018-08-21,News and analysis from WSJ's Washington bureau
224,2018-08-21,"Sen. Elizabeth Warren, in the latest move positioning herself for a 2020 presidential campaign, on Tuesday proposed sweeping new ethics restrictions for federal officials."
225,2018-08-21,"The Trump administration is pushing back its timetable for completing a controversial investigation into whether to impose tariffs on auto imports, as officials try to negotiate agreements with some of the world’s largest car exporters."
226,2018-08-21,"The last known Nazi collaborator living in the U.S. was deported to Germany following a personal intervention by President Trump, U.S. officials said, ending years of wrangling between Washington and Berlin."
227,2018-08-21,"To subscribe to the newsletter, please sign up here MUST READS U.K. Public Finances See Big July Surplus: U.K. government borrowing in the first four months of the fiscal year was the lowest in 16 years, helped by the largest surplus for the month of July sin…"
228,2018-08-21,"Iran unveiled what it called its most advanced domestically produced fighter jet, spotlighting its military at a time when the Trump administration is trying to corner Tehran economically and militarily."
229,2018-08-21,"Wall Street Journal States Detail Election-Security Plans Wall Street Journal State election officials plan to spend about two thirds of election security money allocated by Congress earlier this year on new voting equipment and cybersecurity efforts, though …"
230,2018-08-21,"Good Morning! In today’s issue, we look at how an independent central banker has benefited Russian president Vladimir Putin, Trump's criticism of his own central bank appointment, tariffs on China and a challenger to Japan's Prime Minister Abe."
231,2018-08-21,"The Trump administration is pushing back its timetable for completing a controversial investigation into whether to impose tariffs on auto imports, as officials try to negotiate agreements with some of the world’s largest car exporters."
232,2018-08-21,"A leadership squabble in Australia’s ruling coalition, one of a string of internal party feuds to beset the country in the past decade, threatens the conservative government’s fragile hold on power as it heads into an election."
233,2018-08-21,"Jair Bolsonaro rides high on Brazilian voters’ despair over extreme violence, but establishment candidates could still prevail in October’s vote."
234,2018-08-21,"Prime Minister Shinzo Abe’s policies have benefited the titans of business with whom he likes to play golf but have left millions of people in the rough, a former defense minister who is making a bid to lead the ruling party said."
235,2018-08-21,Global stocks inched higher and the dollar fell as investors parsed the latest signals in the trade spat between the U.S. and China and President Trump’s comments about the Federal Reserve.
236,2018-08-21,"Russian hackers linked to the 2016 election cyberattacks on the Democratic Party are widening their targeting for the coming midterms to include the U.S. Senate and well-connected conservative groups, according to new research from Microsoft Corp."
237,2018-08-20,"Supreme Court nominee Brett Kavanaugh plans to meet with more Democratic senators this week, with his stance on investigations of presidents expected to be a central focus."
238,2018-08-20,"A senior federal employee sued the director of the agency that oversees housing-finance giants Fannie Mae and Freddie Mac, accusing Mel Watt of denying her a raise and promotion after she rejected his sexual advances."
239,2018-08-20,I was White House counsel in 1986-87. I cooperated with investigators because Reagan was innocent.
240,2018-08-20,Former White House official Omarosa Manigault Newman portrayed herself Monday as part of the anti-Trump “resistance” movement and will spend the midterm-election season laying out her case against supporting the president.
241,2018-08-20,"The Trump administration moved to overturn Obama-era environmental rules on power-plant emissions, a long-telegraphed action designed to help coal-burning plants compete with natural gas and other cleaner alternatives as a national energy source."
242,2018-08-20,"Lift capital standards while the sun is shining, and then they can be cut once the rain arrives."
243,2018-08-20,Trump misses the point in suggesting semiannual reporting.
244,2018-08-20,John Brennan’s allies worry his intemperate presidential criticism is backfiring.
245,2018-08-20,The world’s most populous democracy could thwart China’s efforts at domination.
246,2018-08-20,Melania Trump will travel to Africa in October for her first major solo international trip as first lady and intends to highlight humanitarian and development programs.
247,2018-08-20,Wall Street Journal US Moves Toward New Tariffs on China Despite Fresh Round of Trade Talks Wall Street Journal WASHINGTON—The Trump administration is moving closer this week to levying tariffs on nearly half of Chinese imports despite broad opposition from U…
248,2018-08-20,"The Dow Jones Industrial Average headed toward its highest close since early February, lifted by investor optimism about the latest deal activity and trade developments."
249,2018-08-20,President Trump on Monday dared former CIA Director John Brennan to file a lawsuit over Mr. Trump’s revocation of his security clearance last week.
250,2018-08-20,This is the web version of the WSJ’s Capital Journal newsletter. You can sign up for daily delivery here. What We’re Watching Trump’s Day: The president is planning to attend an event to salute employees of Immigration and Customs Enforcement and Customs and …
251,2018-08-20,"Total SA is having difficulty unloading its stake in a $5 billion natural-gas project in Iran to a Chinese partner, after stopping work on the project earlier this year due to U.S. sanctions."
252,2018-08-20,"President Trump, speaking at a fundraising event on Friday, said he was unhappy with the Federal Reserve’s recent moves to raise interest rates, people in attendance said."
253,2018-08-20,The federal jury deciding Paul Manafort’s fate began its third day of deliberations Monday on the tax and bank fraud charges against President Trump’s former campaign chairman.
254,2018-08-20,MUST READS FROM WSJ CITY The buoyant performance of US tech stocks is driving some fund managers and others to dismiss longstanding valuation concerns as short-sighted. The question of how to value popular tech shares is coming into focus because major indexe…
255,2018-08-20,"Trump’s addiction to controversy draws attention away from positive developments, such as the economy and a generic version of the EpiPen."
256,2018-08-20,"Democrats hoping to win back rural, white voters to flip seats in the midterms are gearing up for a challenge in Maine, in the only patch of New England that Republicans hold in the House."
257,2018-08-20,"Good morning! Today we look at key trade meetings this week between the U.S. and China, the future of the Fed’s balance sheet, the surprising resilience of personal saving, and Venezuela’s deepening abyss. THE U.S.-CHINA TRADE CONFLICT WILL GET WORSE … Will t…"
258,2018-08-20,President Trump Is Set to Deliver on His Promise to Help the Coal Industry
259,2018-08-20,"Australia’s prime minister, facing a rebellion within his conservative ranks, backed away from attempts to mandate emissions-reduction targets in a bid to save his leadership."
260,2018-08-20,"The Trump administration rejected an effort by Turkey to tie the release of a U.S. pastor to relief for a Turkish bank facing billions of dollars in U.S. fines, telling Ankara other issues are off the table until the minister is freed."
261,2018-08-19,How to read Don McGahn’s cooperation with Robert Mueller.
262,2018-08-19,The FDA removes a barrier to approval of ‘complex generics.’
263,2018-08-19,President Donald Trump lashed out again at special counsel Robert Mueller on Sunday
264,2018-08-19,A string of criminal trials that wrapped up this summer in Boston shows the difficulty of organizing an impenetrable criminal enterprise from a gang of undisciplined young members.
265,2018-08-19,Colombia’s police are testing whether drones carrying defoliants can kill the leaf used to make cocaine and win the support of Trump administration officials concerned about the country’s capacity to supply drugs to the U.S.
266,2018-08-19,"The insurer paid $5.5 billion in 2016 to acquire the portfolio that includes properties in Manhattan, Chicago and Miami, but it’s now looking to sell to raise cash."
267,2018-08-19,"President Trump is planning a series of promotions to replace a wave of retiring commanders, marking the administration’s largest imprint on military leadership thus far."
268,2018-08-19,"Sen. Claire McCaskill, a Missouri Democrat, is facing pressure at home to back Trump’s Supreme Court nominee, Brett Kavanaugh, and pressure from outside groups she’s relying on for money to oppose him."
269,2018-08-19,"In Windsor, Ontario, angst is rising that the border town’s ties to the U.S. auto industry, already strained by steel tariffs, could soon be ruptured by President Trump’s threatened tariffs on Canadian-made cars."
270,2018-08-19,President Trump said Saturday he gave White House counsel Don McGahn permission to cooperate extensively with the special counsel’s investigation into Russian interference in the U.S. election.
271,2018-08-18,The Trump administration plans a rollback of the Environmental Protection Agency’s Clean Power Plan with rules that could extend the life of coal-burning plants and lead to emissions of more heat-trapping gases.
272,2018-08-18,Karen Petrou spent years trying to hide her blindness. Now she has come up with a plan to get private investors to bankroll a cure.
273,2018-08-18,"Wall Street Journal Trump Slams Social-Media Companies for 'Censorship' of the Right Wall Street Journal President Trump on Saturday threatened action against social-media companies, saying they were suspending accounts in a manner that was “totally discrimin…"
274,2018-08-18,"When President Vladimir Putin meets with Chancellor Angela Merkel to try to safeguard a controversial Russian-German gas pipeline, the U.S. won’t be present but could have a big say in the outcome."
275,2018-08-18,"Ex-Trump campaign adviser George Papadopoulos wasn’t helpful to the special counsel’s investigation, hurt investigators’ efforts to detain a Russian intermediary and should face at least one month in prison, special counsel Robert Mueller said in a filing."
276,2018-08-18,"There isn’t much evidence that suggests short-term reporting harms long-term goals. But corporate executives see quarterly reports in a different light, and investors are likely to overreact to disappointing earnings no matter how often they come around."
277,2018-08-17,The conflation of ‘natural law’ with ‘positive law’ handed communism a philosophical victory after the end of the Cold War.
278,2018-08-17,Rubbing SALT into the wounds of school-choice scholarships.
279,2018-08-17,Two new rules will expand options for low-income students.
280,2018-08-17,A federal judge in San Diego tentatively endorsed a government proposal to reunify hundreds of children with their deported parents in their home countries.
281,2018-08-17,"A multimillion-dollar Department of Veterans Affairs initiative to help people who care for disabled veterans suffers from poor support for the ailing, delays in funding for caregivers, and other problems, according to the department’s internal watchdog."
282,2018-08-17,Some of my relatives joined the Ku Klux Klan in the 1920s. But they soon thought better of it.
283,2018-08-17,"There is much to know about America’s own spies in 2016, but it would be impolitic to ask."
284,2018-08-17,"Chinese conglomerate HNA Group Co. is talking with a potential buyer for its Manhattan building near Trump Tower, which it was ordered by the U.S. to sell."
285,2018-08-17,"A federal judge has dismissed a lobbyist for Qatar from a hacking lawsuit brought by Republican donor Elliott Broidy, citing jurisdiction issues, days after dismissing the Persian Gulf country from the same suit."
286,2018-08-17,Wall Street Journal Purdue Pharma Hires Davis Polk for Restructuring Help Wall Street Journal OxyContin maker Purdue Pharma LP has hired restructuring lawyers at Davis Polk & Wardwell as it grapples with mounting litigation over its alleged role in fueling th…
287,2018-08-17,American business isn’t too focused on the short term.
288,2018-08-17,News and analysis from WSJ's Washington bureau
289,2018-08-17,"Chinese and U.S. negotiators are drawing up a road map for talks to end their trade impasse culminating with meetings between President Trump and Chinese leader Xi Jinping at multilateral summits in November, said officials in both nations."
290,2018-08-17,"The president set policy that let his nation gorge on foreign loans, granting his wish of a brawny economic expansion. Now it is paying the price. The economic turmoil shows how hard it is for countries to emulate China’s model of authoritarian capitalism."
291,2018-08-17,Chinese and U.S. negotiators are drawing up a road map for talks to end their trade impasse culminating with meetings between President Trump and Xi Jinping in November.
292,2018-08-17,"The U.S. halted its $230 million commitment to stabilization efforts in Syria, saying it will instead rely on contributions from Saudi Arabia and other allies. Humanitarian assistance isn’t affected."
293,2018-08-17,President Trump signaled that Turkey could face additional consequences for holding an American pastor amid an intensifying dispute between Ankara and Washington.
294,2018-08-17,"The president set policy that let his nation gorge on foreign loans, granting his wish of a brawny economic expansion. Now it is paying the price. The economic turmoil shows how hard it is for countries to emulate China’s model of authoritarian capitalism."
295,2018-08-17,The federal jury in the trial of former Trump campaign chairman Paul Manafort began its second day of deliberations on Friday.
296,2018-08-17,MUST READS FROM WSJ CITY President Trump said he had asked the Securities and Exchange Commission to study moving financial reporting for publicly traded companies to a six-month schedule rather than the current quarterly system. Securities regulators began i…
297,2018-08-17,"At the core of Jon M. Chu’s romantic comedy, the first movie in decades to tell an Asian-American story with Asians in all the leading roles, is a heartfelt question about family."
298,2018-08-17,"President Trump said he decided to cancel plans for a military parade this November in Washington, D.C., blaming local officials for an event that privately had little enthusiasm within the military."
299,2018-08-17,"President Trump said he asked the Securities and Exchange Commission to consider scaling back how often public companies report results to investors, citing business leaders who say it could promote growth."
300,2018-08-17,Wall Street Journal Global Stocks Come Under Pressure as Turkish Lira Drops Again Wall Street Journal Global stocks were under pressure Friday amid a drop in the Turkish lira and lingering worries about China. The Stoxx Europe 600 was down 0.5% in afternoon t…
301,2018-08-17,"The new U.S. special representative for Iran said the Trump administration is prepared to impose sanctions on all countries that buy oil from Iran after a deadline in November, including China, the top importer of Iranian crude."
302,2018-08-17,The Trump administration warned Thursday that it is prepared to impose more penalties on Turkey if it doesn’t release an American pastor facing 35 years in prison on disputed espionage charges.
303,2018-08-17,"Uncle Sam Wants You: Treasury Depends More on Domestic Bond Buyers The U.S. government has been issuing more debt, but it’s not getting more foreign buyers in the door. As a result, U.S. investors have so far financed all of this year’s increase in the federa…"
304,2018-08-17,"Saudi Arabia has agreed to contribute $100 million in aid to U.S.-backed coalition efforts in Syria, the State Department said."
305,2018-08-17,"Trump Move to Loosen U.S. Use of Cyberweapons Prompts Intrigue The Trump administration’s move to loosen rules of engagement for U.S. cyberattacks has prompted questions about how the military will carry out offensive digital strikes, and whether hostilities …"
306,2018-08-17,"The federal jury in the case against former Trump campaign chairman Paul Manafort didn’t reach a verdict on Thursday, its first day of deliberations, and will return Friday morning."
307,2018-08-17,華爾街日報 沙烏地為美國支持的對敘利亞聯合行動出資1億美元 華爾街日報 美國國務院周四表示，沙烏地已同意出資1億美元幫助由美國支持的針對敘利亞的聯合行動，此前特朗普(Trump)政府試圖推動其阿拉伯盟友在這場戰爭中發揮更大作用。 這筆金額似乎未達到美國今年早些時候對其阿拉伯盟友提出的出錢出兵的要求，但代表着沙烏地在... 美國籌3億美元穩定敘利亞台灣有出力 中央社即時新聞 美國稱待敘利亞出現政治過渡才投入重建資金 新城電台 共有 7 篇相關新聞 »
308,2018-08-17,The Pentagon and White House announced they would delay a military parade requested by President Trump as the latest estimates put its costs at more than $90 million.
309,2018-08-17,"President Trump called on his attorney general to sue opioid makers, his latest move in an administration-wide effort to combat the painkiller epidemic that caused a record number of deaths in 2017."
310,2018-08-17,"Senate Minority Leader Chuck Schumer said he would meet with Supreme Court nominee Judge Brett Kavanaugh on Aug. 21, adding that Democratic senators are ready to sue the National Archives and Records Administration for more records if their Freedom of Informa…"
311,2018-08-16,"Justice releases some damning documents, but much of the truth is still classified."
312,2018-08-16,President Trump said that negotiations have stalled over his attempt to rewrite the North American Free Trade Agreement and that he is no longer in a hurry to overhaul the pact.
313,2018-08-16,Trump is being lobbied to reappoint a union obstructionist at the labor relations board.
314,2018-08-16,A drafting error excludes business renovations from the full benefits of tax reform.
315,2018-08-16,"By any measure, they are a drop in the ocean. And they’re hard to distinguish from domestic sentiments."
316,2018-08-16,"Thousands of unaccompanied minors who crossed the border illegally aren’t being tracked after being placed with sponsors by the HHS, according to a bipartisan Senate investigation."
317,2018-08-16,"Wall Street Journal Bank of Mexico Cautious About Trade, Public Finances Wall Street Journal MEXICO CITY—Concerns about the impact of U.S. protectionism on global trade and expected budget discipline under Mexico's incoming administration kept the Bank of Mex…"
318,2018-08-16,FBI Director Christopher Wray has spent the past year focusing his agents on the nitty-gritty of their jobs and avoiding the distractions from controversies buffeting the agency.
319,2018-08-16,"As ‘Access Hollywood’ Tape Surfaced, Michael Cohen Changed Tune on Paying Stormy Daniels Michael Cohen initially balked at the idea of buying the silence of a former adult-film star who says she had sex with Donald Trump, but he did an about-face after a vide…"
320,2018-08-16,"U.N.-run schools that educate hundreds of thousands of Palestinian children may not be able to operate for the full school year, officials said, pointing to a funding shortfall as the U.S. freezes tens of millions of dollars and presses changes to the agency’…"
321,2018-08-16,"MUST READS FROM WSJ CITY China and the US reached a modest breakthrough in their standoff over trade, saying they will hold lower-level talks later this month on the spiralling dispute. The discussions would represent exploratory talks that could be a way for…"
322,2018-08-16,News and analysis from WSJ's Washington bureau
323,2018-08-16,"Indonesian leaders vowed to rein in spending, part of a battery of measures to help build a firewall between the world’s fourth most-populous country and financial contagion spreading to emerging markets from Turkey."
324,2018-08-16,Oil Gets More Expensive As the Turkish Currency Falls
325,2018-08-16,"Today in Real Time Economics, we look at U.S. economic momentum, global market jitters, a small breakthrough for U.S.-China trade, the latest for the Turkish lira, and how the American steel industry is responding to Trump administration tariffs."
326,2018-08-16,"Wall Street Journal Judge: Trial of Women Accused of Killing Kim Jong Un's Half-Brother Will Continue Wall Street Journal SHAH ALAM, Malaysia—Two women accused of killing the half-brother of North Korean leader Kim Jong Un will need to enter a defense in thei…"
327,2018-08-16,"Washington and Beijing reached a modest breakthrough in their standoff over trade, saying they will hold lower-level talks later this month on the spiraling dispute."
328,2018-08-16,"A rout in commodities and emerging-market assets spilled over to U.S. stocks, the latest sign that underlying worries about the global economy continue to hang over the long-running bull market."
329,2018-08-16,"President Donald Trump has reversed an Obama-era memorandum governing how and when the U.S. government can deploy cyberweapons against its adversaries, in an effort to loosen restrictions on such operations, according to people familiar with the action."
330,2018-08-16,President Trump said that his steel tariffs on China and other countries are rescuing an iconic U.S. industry that was in danger of closing and predicted that the competition U.S. companies will face in the future will mostly be domestic due to his actions.
331,2018-08-16,"While pocketbook issues will dominate much of the debate during the Connecticut race, President Trump and Gov. Dannel Malloy could help sway voters."
332,2018-08-15,Trump would do better to declassify the info Congress is demanding.
333,2018-08-15,The GOP nominates a businessman reformer to rescue failing Hartford.
334,2018-08-15,"Wall Street Journal Alex Jones, Meet Peter Strzok Wall Street Journal Let us consider the ways in which the human mind can go wrong today. There once was a time when if you said the Sandy Hook massacre in Connecticut didn't happen or that the U.S. government …"
335,2018-08-15,The justice system is ‘racist.’ ICE is guilty of ‘human rights abuses.’ And more.
336,2018-08-15,Proposals to give judges more discretion and cut mandatory minimums endanger public safety.
337,2018-08-15,A good friend of mine says he ‘hates’ Paul Ryan. Hates! What motivates such an unseemly passion?
338,2018-08-15,"Wall Street Journal US Blacklists Russian, Chinese Firms It Says Aided North Korean Shipments Wall Street Journal The U.S. put Russia and China on notice that it is unhappy with their enforcement of sanctions on North Korea by taking action Wednesday against …"
339,2018-08-15,Wall Street Journal Trump vs. the Authoritarian Wall Street Journal A staple of contemporary U.S. media commentary is that President Donald Trump is an authoritarian bent on trashing American constitutional norms. For example tomorrow is the big day when many…
340,2018-08-15,"President Trump revoked the security clearance of former Central Intelligence Agency Director John Brennan, a prominent critic of the president."
341,2018-08-15,"Dara Khosrowshahi, the longtime head of Expedia who has been tapped to take over at Uber, would have to work with a board riven by animosity and legal disputes that is still looking for a new chairman."
342,2018-08-15,"Summing up, prosecutors told jurors Mr. Manafort was a liar who cheated the government on his taxes and bilked banks on fraudulent loans to help pay for a life of expensive suits, luxury cars and manicured hedges."
343,2018-08-15,"President Donald Trump’s golf courses are in the spotlight, but the value of the properties hasn’t kept pace with the amount of money he has invested to make upgrades."
344,2018-08-15,"Trump-appointed financial regulators set out to ease the Volcker rule, a post-financial-crisis restriction for banks, and instead have drawn the industry’s ire."
345,2018-08-15,"WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY US foreign policy has driven sharp swings in European and Asia…"
346,2018-08-15,"The Manafort case is set to go to the jury soon. Here are five key moments from the trial, including testimony from a former business partner, an accountant and an IRS agent."
347,2018-08-15,News and analysis from WSJ's Washington bureau
348,2018-08-15,"As demand for commercial real estate climbs, contractors say they are seeing shortages of electricians, carpenters and other subcontractor laborers, making it harder to hold down costs."
349,2018-08-15,Few other countries are troubled by as broad a constellation of economic problems as Turkey. And that may reduce the risk of contagion.
350,2018-08-15,"U.S. worker productivity accelerated this spring, a sign better efficiency helped support the second-quarter’s stronger economic growth."
351,2018-08-15,"Colleges across the U.S. are teaching students, parents and alumni how to talk politics without going on the attack in an effort to counter growing polarization and nastiness in political discourse."
352,2018-08-15,"Farmers fretting over a trade conflict sparked by President Trump’s tariffs may soon get more details on the $12 billion worth of aid that the administration has pledged, as their concerns mount over market losses."
353,2018-08-15,"WhatsApp co-founder Jan Koum said he was leaving Facebook in April, but has been making periodic appearances in the office to secure stock rewards."
354,2018-08-15,"U.S. tariffs intensify pressure on the Turkish lira, raising the prospect of an open-ended cycle of protectionism and devaluation, Greg Ip writes."
355,2018-08-15,"Today in Real Time Economics, we look at why Turkey isn't like other emerging markets, how trade wars are morphing into financial wars, a downward spiral for virtual currencies, America's love of debt, and whether U.S. workers are finally getting a little bit…"
356,2018-08-15,"Meredith Kopit Levien, who became chief operating officer last year at the New York Times, has pursued nontraditional advertising deals as she tries to navigate unforgiving waters in publishing."
357,2018-08-15,"Wall Street Journal Turkey to Raise Tariffs on a Number of US Products Wall Street Journal ANKARA—Turkey said Wednesday it is increasing tariffs on imports of certain American products, escalating a feud with the U.S. that helped trigger a currency crisis. In…"
358,2018-08-15,"Kansas Gov. Jeff Colyer has conceded to Secretary of State Kris Kobach in the state’s Republican gubernatorial primary, ending almost a week of uncertainty in a tight election."
359,2018-08-15,"President Recep Tayyip Erdogan of Turkey stepped up his attacks on the U.S. on Tuesday, calling for a boycott of Apple Inc.’s iPhones and other U.S. electronic goods, while his foreign minister joined his Russian counterpart in criticizing Western sanctions."
360,2018-08-15,A much-loved tax advantage in the commercial real-estate industry is on the chopping block even as chances dim for the passage of a broad federal tax overhaul this year.
361,2018-08-14,The FBI fires a Comey ally who tarnished the bureau’s reputation.
362,2018-08-14,Signs point to a tight contest for congressional control.
363,2018-08-14,"A federal judge dismissed a suit by a group of House Democrats seeking a range of records on President Trump’s Washington hotel, saying they lacked legal standing."
364,2018-08-14,"Donald Trump’s presidential campaign filed a complaint against former White House official and campaign aide Omarosa Manigault Newman, alleging she violated a confidentiality agreement signed during his 2016 presidential bid."
365,2018-08-14,"Paul Manafort’s legal team said Tuesday it wouldn’t call witnesses or present further evidence in the former Trump campaign chairman’s defense, setting the stage for closing arguments in the case Wednesday."
366,2018-08-14,Oil prices rose as expectations of weaker Iranian output offset signs of rising global supply.
367,2018-08-14,"President Trump escalated his attack on the former White House official, calling Omarosa Manigault Newman a “dog” while denying her contention that he used a racial slur."
368,2018-08-14,News and analysis from WSJ's Washington bureau
369,2018-08-14,Wall Street Journal Turkey Crisis Puts Spotlight on Emerging Market's Foreign-Currency Debt Wall Street Journal Turkey has more foreign-currency debt as a share of gross domestic product than many of its emerging-market peers. Photo: Emrah Gurel/Associated Pr…
370,2018-08-14,"Wall Street Journal Wisconsin Democrats Crowd Race to Challenge GOP Gov. Scott Walker Wall Street Journal Voters in Connecticut, Minnesota, Wisconsin and Vermont will choose nominees for governor Tuesday, a day that will also see Senate primaries in Wisconsin…"
371,2018-08-13,The white supremacists in D.C. couldn’t fill up a single bus.
372,2018-08-13,Grassley is following the precedents set by Democrats on Kagan.
373,2018-08-13,"Prosecutors rested their case against former Trump campaign manager Paul Manafort, after testimony from a bank official who said he didn’t feel comfortable with a loan his bank provided to Mr. Manafort in 2017."
374,2018-08-13,"When it comes to overseeing the FBI and Justice, he’s all tweet and no action."
375,2018-08-13,"Wall Street Journal NATO Should Give Turkey the Boot Wall Street Journal U.S.-Turkish relations are mired in the worst crisis of their history. Turkish President Recep Tayyip Erdogan is demanding that President Trump turn over Mr. Erdogan's sworn enemy, Fethu…"
376,2018-08-13,It’s in the interests of the West to support China’s market reformers against communist hard-liners.
377,2018-08-13,African-American business executives and civic leaders have created a new political group with plans to spend millions of dollars in the midterm election to support candidates committed to passing policies that will help create wealth for black Americans.
378,2018-08-13,President Trump signed into law Monday a defense-spending bill that received widespread bipartisan backing for its efforts to counter Chinese aggression and support U.S. military servicemen and women.
379,2018-08-13,Boston Globe urges independent newspapers to collude for the sake of criticizing Trump.
380,2018-08-13,"Wall Street Journal Tech Giants Pledge to Ease Patient, Provider Access to Health Data Wall Street Journal WASHINGTON—Major tech companies committed Monday to removing technological barriers that have hindered patient and provider access to health-care data o…"
381,2018-08-13,"Higher tariffs on imported goods aren’t likely to narrow the U.S. trade deficit because domestic producers are likely to face higher costs for exports, according to a new analysis from the New York Federal Reserve Bank."
382,2018-08-13,"The Federal Bureau of Investigation has fired agent Peter Strzok, whose anti-Donald Trump text messages landed him the middle of a firestorm."
383,2018-08-13,"A federal judge named to the bench by President Trump upheld the constitutionality of Robert Mueller’s appointment as special counsel, the latest setback to legal challenges of his investigation into Russian interference in the 2016 election."
384,2018-08-13,"President Trump sought to discredit a former White House official and longtime presence on his reality television show who released a recording of her conversation with him, calling her “vicious” and a “lowlife.”"
385,2018-08-13,"The Federal Bureau of Investigation has fired agent Peter Strzok, whose anti-Donald Trump text messages prompted sharp criticism over his handling of two politically charged investigations."
386,2018-08-13,"Wall Street Journal Iran's Supreme Leader Rules Out US Talks in Trump-esque Style Wall Street Journal Iran's Supreme Leader Ayatollah Ali Khamenei ruled out direct talks with the U.S. on Monday, rejecting an offer from Donald Trump in the president's own styl…"
387,2018-08-13,"The Trump administration is taking myriad steps to reduce legal immigration, in addition to its very public campaign to stop illegal immigration. Some of these quieter steps are being made through new policies or a stricter interpretation of existing regulati…"
388,2018-08-13,News and analysis from WSJ's Washington bureau
389,2018-08-13,"The administration wants to shift the way it enforces fair housing, pivoting away from efforts to integrate lower-income housing into wealthier neighborhoods in favor of promoting more development overall."
390,2018-08-13,"Wall Street Journal Nuclear Test Ban Group Skeptical of North Korea's Denuclearization Efforts Wall Street Journal SEOUL—North Korea says it has destroyed its nuclear test site, halted missile launches and returned U.S. war remains. The next move, Pyongyang s…"
391,2018-08-13,"Wisconsin’s Republican establishment is firmly behind a state senator running in Tuesday’s primary, but she’s locked in a tight race with a political novice who has questioned her loyalty to President Trump."
392,2018-08-13,"On Friday, Aug. 10, President Donald Trump announced he would double steel and aluminum tariffs on Turkey. The WSJ's Gerald F. Seib explains how this political move could backfire. Photo: Getty"
393,2018-08-13,"Today in Real Time Economics, we look at what Turkey's economic crisis means for other markets, a pivot on U.S. trade policy toward poorer nations, how homeowners are dodging one big source of inflation, and whether we're running out of construction workers."
394,2018-08-13,"North and South Korea agreed to hold a summit in Pyongyang in the coming weeks, in what would be the third meeting this year between the leaders of the two Koreas."
395,2018-08-13,"Turkey’s currency plunged again, rattling other vulnerable emerging markets, while the country’s central bank made policy moves that failed to assuage investors about the economy’s perilous financial condition."
396,2018-08-13,"In a professional setting, referring to someone by last name only conveys more eminence—and it’s more common for discussing men than women."
397,2018-08-13,華爾街日報 特朗普將土耳其鋼鋁關稅提高一倍 華爾街日報 美國總統特朗普(Trump)稱，將把土耳其鋼鋁產品進口關稅提高一倍。這一表態惡化了因土耳其拒絕釋放一名美國牧師而引發的兩國緊張關係，也加劇了導致里拉上周五大跌的經濟危機。 特朗普上周五在一則推文中表示，美國將對進口自土耳其的鋁鋼分別徵收20%... 逼陸多買美國貨川普關稅戰恐變這樣... 中時電子報 (新聞發布) 逼中國多買美國貨川普關稅戰恐揠苗助長 經濟日報 (新聞發布) 美墨協議獲進展中共步步被川普孤立 大紀元 (新聞發布) 華視新聞 - 信報財經新聞 …
398,2018-08-13,"Australia’s BlueScope Steel is considering investing in the U.S., in the latest example of companies expanding production or restarting idle mills to make up for imports being priced out of the market."
399,2018-08-13,"Connecticut’s gubernatorial candidates are crisscrossing the state and hitting the senior centers, parades and ice-cream socials to glad-hand voters as they gear up for Tuesday’s primary."
400,2018-08-12,"Los Angeles Times Turkish Lira's Fall Raises Concerns for Emerging-Market Investors Wall Street Journal Emerging-market investors are preparing for an unsteady start to the week after a weekend marked by heightened rhetoric, renewed trade tensions and a deepe…"
401,2018-08-12,"Europe’s economy has slowed, and seems unlikely to bounce back strongly in what remains of a year that began with high hopes and then hit a series of setbacks."
402,2018-08-12,"Wall Street Journal A Lifeline for Turkey Wall Street Journal Like King Lear raging on the heath, Turkey's Recep Tayyan Erdogan is lashing out at Donald Trump, financial markets, the almighty U.S. dollar and anyone else he can find to assign blame for his cou…"
403,2018-08-12,The White House push to confront rivals over trade has spread beyond the world’s biggest economies like China and Europe to include poorer countries that also see the U.S. as a critical market for their goods.
404,2018-08-12,"President Donald Trump’s lawyers believe they can weather a “negative” report from special counsel Robert Mueller and are prepared to rebut the conclusions, Rudy Giuliani, one of Trump’s attorneys, said in an interview."
405,2018-08-12,A state-hired consultant lowballed the costs and assumed massive subsidies in estimating benefits.
406,2018-08-12,"Omarosa Manigault-Newman, a former West Wing aide and reality-television star, secretly recorded a conversation she had with White House Chief of Staff John Kelly in the Situation Room, she said Sunday on NBC."
407,2018-08-12,"President Trump heads back to Washington Monday after a 10-day stay at his New Jersey club that featured tweets, dinners with business leaders, some foreign-policy announcements and golf."
